id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de
1000,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,6,FALSE,1,298,298,5879,16,274,102,15,0.0104,1085.20243506849,16,10,14,0.0173,41.0591525318725,26444
1001,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,7,FALSE,1,296,296,5879,17,220,84,14,0.0102,766.893491363437,16,10,14,0.0155,36.7522764930264,26444
1002,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,8,FALSE,1,290,290,5879,17,220,83,11,0.0081,986.97792880543,18,9,11,0.0171,44.6806728520908,26444
1003,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,9,FALSE,1,268,268,5879,17,265,97,14,0.0101,922.853178272937,20,15,13,0.009,54.9898103548345,26444
1004,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,10,FALSE,1,280,280,5879,16,275,103,15,0.0126,995.736820255349,14,7,9,0.0052,40.9092342925224,26444
1005,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,11,FALSE,1,304,304,5879,16,232,87,14,0.0109,961.270917528436,24,16,13,0.0159,57.4985025799029,26444
1006,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,12,FALSE,1,295,295,5879,15,234,77,14,0.0111,1040.78965445876,19,15,13,0.0181,48.8045135072488,26444
1007,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,13,FALSE,1,303,303,5879,15,259,74,15,0.009,957.944787633294,22,14,14,0.015,53.1645638894308,26444
1008,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,14,FALSE,1,286,286,5879,16,257,86,14,0.0107,985.949152297196,21,14,16,0.0203,50.852080365878,26444
1009,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,1,FALSE,1,284,284,5879,16,255,139,15,0.01,1160.02258901027,20,15,15,0.0189,53.6670847540392,26444
100,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,285,285,5879,16,82,61,10,0.0117,212.880108503987,11,9,8,0.0304,17.3905664131547,26444
1010,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,2,FALSE,1,270,270,5879,17,257,130,17,0.0101,1168.14774273746,21,16,15,0.018,57.6229142900653,26444
1011,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,3,FALSE,1,290,290,5879,16,272,95,15,0.0094,1264.51817309101,18,13,14,0.0102,52.0365346775074,26444
1012,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,4,FALSE,1,281,281,5879,17,282,97,15,0.0096,1286.19703328853,17,12,14,0.0129,48.5725026998276,26444
1013,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,5,FALSE,1,292,292,5879,16,265,99,14,0.007,1276.00330549286,21,15,12,0.0126,59.2176826397913,26444
1014,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,6,FALSE,1,281,281,5879,16,249,106,15,0.0119,1173.91466892891,15,11,11,0.0106,44.0186995883694,26444
1015,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,7,FALSE,1,274,274,5879,17,224,96,15,0.01,1116.4537846766,16,11,12,0.0124,45.7774952662551,26444
1016,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,8,FALSE,1,288,288,5879,16,296,144,17,0.0105,1211.86272428248,20,14,14,0.0203,47.3997328290956,26444
1017,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,9,FALSE,1,283,283,5879,16,269,158,20,0.0141,1082.21539328709,17,13,11,0.0118,46.0257138472034,26444
1018,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,10,FALSE,1,290,290,5879,16,332,157,17,0.0091,1463.6269001679,15,10,11,0.0119,44.0535728444402,26444
1019,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,11,FALSE,1,280,280,5879,17,346,155,16,0.0122,1410.92575864738,20,14,15,0.0183,49.7814894444595,26444
101,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,283,283,5879,17,87,68,9,0.0163,193.513830144095,9,9,6,0.0307,14.28405537864,26444
1020,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,12,FALSE,1,283,283,5879,16,232,122,13,0.0123,958.763949075146,13,11,7,0.0098,36.81598398772,26444
1021,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,13,FALSE,1,297,297,5879,15,345,143,18,0.0081,1600.35772783808,16,11,11,0.0117,48.5346932795844,26444
1022,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,14,FALSE,1,289,289,5879,15,256,136,17,0.0105,925.813909287801,13,10,9,0.0145,33.3044509322704,26444
1023,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,1,FALSE,1,296,296,5879,16,257,113,12,0.0089,1226.22587981201,14,11,10,0.0124,50.724862692945,26444
1024,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,2,FALSE,1,298,298,5879,16,270,128,14,0.0091,1217.01116893413,20,17,14,0.0191,56.6162669301142,26444
1025,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,3,FALSE,1,295,295,5879,17,261,123,14,0.0097,1289.18861989954,16,12,12,0.0165,54.2263627083825,26444
1026,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,4,FALSE,1,282,282,5879,17,240,111,15,0.0094,1216.54937254278,11,8,11,0.0176,38.4913532980263,26444
1027,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,5,FALSE,1,283,283,5879,16,258,99,13,0.0107,1224.46260761766,10,8,9,0.0201,36.3477049932293,26444
1028,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,6,FALSE,1,295,295,5879,16,220,72,12,0.0097,1054.77440652806,13,11,8,0.0197,37.77714206243,26444
1029,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,7,FALSE,1,300,300,5879,15,194,71,13,0.0082,1035.61946699966,10,8,7,0.0144,36.5297374146603,26444
102,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,297,297,5879,16,78,61,7,0.0165,203.471463789786,9,9,6,0.0291,14.9757389467663,26444
1030,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,8,FALSE,1,293,293,5879,15,238,94,12,0.0088,1138.89454580495,13,10,9,0.0212,38.2352791968132,26444
1031,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,9,FALSE,1,308,308,5879,16,259,127,10,0.0093,1257.61645847539,13,10,9,0.0115,45.6367803868438,26444
1032,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,10,FALSE,1,290,290,5879,16,250,112,13,0.011,1148.50415742457,13,10,8,0.0195,42.7640275070289,26444
1033,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,11,FALSE,1,277,277,5879,17,220,94,10,0.0082,1104.33052360787,18,15,12,0.0243,48.827766157242,26444
1034,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,12,FALSE,1,279,279,5879,17,254,103,11,0.0085,1209.81856395471,15,12,9,0.02,43.2066301546922,26444
1035,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,13,FALSE,1,286,286,5879,16,297,109,15,0.0103,1336.37081486065,15,11,12,0.0221,42.425997340248,26444
1036,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,14,FALSE,1,288,288,5879,16,313,127,17,0.0113,1400.06247059987,13,9,11,0.0187,39.3342851829085,26444
1037,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,1,FALSE,1,291,291,5879,16,225,112,16,0.0103,1000.27268594911,11,9,9,0.016,32.2668439040792,26444
1038,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,2,FALSE,1,286,286,5879,17,262,82,13,0.0074,1199.25654880778,11,6,10,0.0121,38.1766779471511,26444
1039,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,3,FALSE,1,292,292,5879,16,282,92,15,0.0088,1234.54869764008,11,6,10,0.0109,38.0292734679017,26444
103,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,289,289,5879,16,106,68,8,0.0121,307.117754732081,13,11,9,0.0299,21.5936216732899,26444
1040,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,4,FALSE,1,288,288,5879,16,289,111,15,0.0079,1257.39485876535,19,14,13,0.0178,52.4873779125618,26444
1041,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,5,FALSE,1,293,293,5879,16,244,81,12,0.0067,1159.32445402404,16,11,13,0.0095,50.1370969292388,26444
1042,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,6,FALSE,1,284,284,5879,16,276,123,14,0.0083,1297.84197005174,13,9,9,0.0121,44.9718105477759,26444
1043,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,7,FALSE,1,292,292,5879,16,291,126,16,0.0088,1216.35163608184,15,9,11,0.0146,42.2156515084919,26444
1044,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,8,FALSE,1,289,289,5879,16,339,141,19,0.0092,1380.94223781573,26,17,16,0.0213,62.507599661566,26444
1045,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,9,FALSE,1,283,283,5879,17,220,115,13,0.0094,1182.10073300894,17,14,13,0.0245,47.1323572427094,26444
1046,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,10,FALSE,1,305,305,5879,15,245,83,13,0.0078,1250.99448711001,14,10,11,0.0209,44.1875477293659,26444
1047,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,11,FALSE,1,291,291,5879,15,236,77,12,0.0061,1239.75953226859,12,8,10,0.0161,41.7955383896316,26444
1048,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,12,FALSE,1,290,290,5879,16,252,96,19,0.0079,1157.15907733024,16,11,14,0.019,44.8494347891694,26444
1049,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,13,FALSE,1,284,284,5879,16,258,100,16,0.0083,1205.57646481793,14,9,12,0.0141,43.2087662843768,26444
104,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,287,287,5879,16,112,62,11,0.0127,375.316448551837,9,8,8,0.0233,18.7568438029459,26444
1050,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,297,297,5879,15,267,105,15,0.0071,1324.82713449875,9,5,9,0.0063,37.7300632208751,26444
1051,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,283,283,5879,16,212,105,14,0.0095,845.772337129481,11,8,10,0.0169,30.4874147805792,26444
1052,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,278,278,5879,16,175,50,7,0.0064,707.059526026709,11,8,7,0.01,29.8554212428344,26444
1053,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,283,283,5879,17,227,78,13,0.0071,930.944989220562,12,9,7,0.0134,31.1975165858993,26444
1054,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,294,294,5879,16,150,64,9,0.0058,811.087243423407,11,9,6,0.0156,32.685001884022,26444
1055,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,290,290,5879,16,232,122,12,0.0149,750.236623025669,8,5,7,0.015,20.8592111210507,26444
1056,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,287,287,5879,16,241,120,15,0.015,763.049205446766,4,1,4,0.0103,13.2582184247778,26444
1057,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,296,296,5879,16,184,83,12,0.0094,639.718626430361,9,7,8,0.0179,20.8801882493243,26444
1058,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,281,281,5879,16,220,92,12,0.0102,801.085921453956,7,5,6,0.0166,18.0427703647203,26444
1059,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,288,288,5879,16,211,68,12,0.0055,984.707213481528,7,4,6,0.013,26.459026902267,26444
105,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,291,291,5879,17,85,66,10,0.0202,183.984850693119,7,7,6,0.0255,11.6891126333134,26444
1060,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,282,282,5879,17,216,67,14,0.0069,989.079481549956,8,4,8,0.0138,28.2460885154789,26444
1061,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,289,289,5879,16,191,66,12,0.0045,989.06058293103,7,4,6,0.0125,26.5748765553129,26444
1062,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,295,295,5879,15,213,68,13,0.0063,863.953653654561,7,3,7,0.0086,21.2563514345427,26444
1063,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,287,287,5879,16,233,67,14,0.0081,844.283971772476,11,7,9,0.0175,25.7107190967312,26444
1064,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,281,281,5879,16,215,118,17,0.0109,852.312682632256,17,15,7,0.0143,48.9154913875358,26444
1065,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,1,FALSE,1,296,296,5879,16,281,146,19,0.0108,1038.33537292418,18,15,10,0.0187,39.0060081154277,26444
1066,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,2,FALSE,1,288,288,5879,16,295,136,21,0.0122,1058.16248167016,10,7,10,0.0152,25.57571376459,26444
1067,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,3,FALSE,1,295,295,5879,16,212,79,15,0.0088,908.794681721438,7,3,7,0.0095,20.614461299666,26444
1068,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,4,FALSE,1,297,297,5879,16,242,132,16,0.0128,1031.44436929856,12,9,7,0.0131,35.2656897812868,26444
1069,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,5,FALSE,1,296,296,5879,15.5,263,145,17,0.0124,1085.53994866489,6,3,6,0.0052,28.0113033273594,26444
106,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,277,277,5879,17,109,83,9,0.0175,391.488520977896,11,8,10,0.024,22.4846507430336,26444
1070,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,6,FALSE,1,308,308,5879,16,250,86,14,0.0085,1093.5923580935,13,8,11,0.0099,33.8990020180263,26444
1071,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,7,FALSE,1,300,300,5879,16,282,94,17,0.006,1292.16448620397,12,7,11,0.0084,35.0792471088086,26444
1072,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,8,FALSE,1,307,307,5879,15,240,101,16,0.0119,1111.27214163871,10,6,9,0.0116,32.2457546090158,26444
1073,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,9,FALSE,1,288,288,5879,16,238,99,18,0.0091,1118.44886360866,10,6,10,0.0156,31.7863893866416,26444
1074,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,10,FALSE,1,297,297,5879,16,257,128,14,0.0096,1152.15496073583,12,7,11,0.0116,37.3307685182441,26444
1075,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,11,FALSE,1,298,298,5879,16,278,148,15,0.0108,1197.88740673775,14,10,10,0.0076,45.3610630833956,26444
1076,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,12,FALSE,1,291,291,5879,16,230,97,12,0.0089,1118.77481934179,6,2,6,0.006,27.5317262379831,26444
1077,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,13,FALSE,1,288,288,5879,17,268,134,14,0.0102,1189.12503163105,11,7,9,0.0153,35.7054884730043,26444
1078,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,14,FALSE,1,308,308,5879,16,360,137,20,0.0088,1397.81030802401,12,6,12,0.0188,30.7747255233201,26444
1079,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,1,FALSE,1,286,286,5879,17,187,67,9,0.0057,1099.12729341275,13,9,8,0.0114,44.7145532732799,26444
107,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,279,279,5879,17,106,65,8,0.0093,376.938161778748,7,7,6,0.019,15.5397291123358,26444
1080,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,2,FALSE,1,279,279,5879,17,228,117,12,0.0081,1176.99829470839,11,7,7,0.0107,40.875658904351,26444
1081,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,3,FALSE,1,299,299,5879,15,183,89,10,0.0062,1061.17279015385,10,7,6,0.0058,35.6240207738948,26444
1082,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,4,FALSE,1,304,304,5879,16,211,96,11,0.0069,1119.8377326231,13,10,8,0.017,41.2120870225641,26444
1083,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,5,FALSE,1,300,300,5879,15.5,228,100,11,0.0057,1160.21836565413,11,8,7,0.0077,41.0758601514073,26444
1084,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,6,FALSE,1,291,291,5879,16,225,117,14,0.0101,1109.33140355032,13,10,9,0.0089,44.420199035151,26444
1085,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,7,FALSE,1,282,282,5879,17,184,87,12,0.0086,925.850128351,12,10,8,0.0165,38.6686299164907,26444
1086,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,8,FALSE,1,288,288,5879,16,178,90,10,0.0099,892.79643598385,16,12,7,0.0165,46.328923525759,26444
1087,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,9,FALSE,1,286,286,5879,17,184,104,11,0.0105,910.129094969547,11,10,7,0.017,36.5023597379966,26444
1088,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,10,FALSE,1,299,299,5879,16,148,64,7,0.003,1029.74814703653,14,12,9,0.0126,44.6605576304713,26444
1089,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,11,FALSE,1,286,286,5879,17,220,92,10,0.0049,1196.22727653921,11,8,8,0.0106,41.6438024009128,26444
108,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,270,270,5879,17,155,77,6,0.0126,412.900378897048,8,7,6,0.0233,13.4679801353442,26444
1090,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,12,FALSE,1,295,295,5879,16,205,102,10,0.0082,1117.53368724173,11,8,7,0.0069,43.0467678568197,26444
1091,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,13,FALSE,1,277,277,5879,17,172,78,11,0.0049,970.646116381298,14,10,10,0.0135,43.7266918907644,26444
1092,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,14,FALSE,1,296,296,5879,16,210,97,13,0.0083,1042.08534640248,11,7,8,0.004,39.9771618449748,26444
1093,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,1,FALSE,1,285,285,5879,16,235,69,11,0.0072,1021.60381721794,12,8,9,0.0235,28.8404879805753,26444
1094,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,2,FALSE,1,280,280,5879,16,166,87,12,0.0112,743.236295389209,13,12,10,0.0288,30.5438239548848,26444
1095,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,3,FALSE,1,299,299,5879,16,169,84,13,0.011,783.542406399014,13,11,10,0.0311,28.4649048592653,26444
1096,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,4,FALSE,1,298,298,5879,16,154,73,11,0.011,747.077305924288,12,11,9,0.0279,27.5144208997931,26444
1097,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,5,FALSE,1,278,278,5879,16,161,73,10,0.0068,739.803348498272,10,8,7,0.0286,23.876473884116,26444
1098,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,6,FALSE,1,314,314,5879,15,129,66,10,0.0071,662.141697242431,10,9,7,0.0269,24.1932325304922,26444
1099,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,7,FALSE,1,297,297,5879,16,133,70,8,0.0104,632.504582479972,9,8,6,0.0263,22.6799074200215,26444
109,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,275,275,5879,17,121,82,7,0.0123,332.171652369808,6,6,4,0.0274,9.5342760643985,26444
10,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,10,FALSE,1,291,291,5879,16,174,87,11,0.0074,1024.79969522385,7,5,6,0.0151,26.0074447256418,26444
1100,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,8,FALSE,1,294,294,5879,15.5,143,82,8,0.0103,654.903665978017,10,9,6,0.0253,24.595240759798,26444
1101,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,9,FALSE,1,291,291,5879,16,128,67,7,0.008,627.945306035032,12,11,9,0.0216,28.6668162731232,26444
1102,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,10,FALSE,1,298,298,5879,16,140,53,7,0.0069,711.64185421575,11,10,8,0.0199,27.180209900323,26444
1103,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,11,FALSE,1,289,289,5879,16,128,58,6,0.0069,696.589746398513,15,14,10,0.0187,35.0039498706986,26444
1104,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,12,FALSE,1,294,294,5879,16,122,55,6,0.0055,647.812864493388,8,7,6,0.0252,22.1440996677639,26444
1105,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,13,FALSE,1,299,299,5879,16,137,70,6,0.0067,675.497408581992,8,7,6,0.0252,22.1440996677639,26444
1106,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,14,FALSE,1,294,294,5879,16,150,58,7,0.0069,690.150536773553,15,11,10,0.0175,33.417238042968,26444
1107,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,1,FALSE,1,285,285,5879,16,179,89,13,0.0064,1050.83211972536,19,17,12,0.0121,57.1550095107949,26444
1108,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,290,290,5879,17,166,77,10,0.0032,1081.24940105119,19,17,12,0.0128,60.8384314371801,26444
1109,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,274,274,5879,17,190,77,10,0.0039,1135.9007233131,18,16,13,0.0151,54.627444964622,26444
110,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,282,282,5879,17,121,63,10,0.0087,367.769920986638,6,5,6,0.0113,12.6258184389779,26444
1110,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,273,273,5879,18,206,103,14,0.0068,1120.71638419867,20,17,13,0.0115,60.381534304165,26444
1111,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,271,271,5879,17,180,76,10,0.0046,1099.90455410499,16,11,12,0.011,56.0836870868519,26444
1112,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,283,283,5879,16,204,99,15,0.0056,1151.77479368117,14,11,10,0.0178,46.1484779658254,26444
1113,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,276,276,5879,17,215,112,14,0.0081,1166.24626572479,13,10,9,0.0189,43.8593465030151,26444
1114,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,298,298,5879,16,228,132,13,0.0081,1211.59926916326,18,15,10,0.0091,59.6474371655962,26444
1115,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,291,291,5879,17,264,164,17,0.0081,1192.71575134833,12,10,7,0.0097,41.5633814868545,26444
1116,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,294,294,5879,16,259,163,15,0.0083,1181.4546120587,15,13,10,0.0115,47.6947900281086,26444
1117,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,299,299,5879,16,254,131,11,0.0072,1305.39603165332,15,12,10,0.0156,49.5383657946562,26444
1118,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,297,297,5879,16,246,123,11,0.0071,1280.49612960564,16,13,10,0.0133,53.4406525331462,26444
1119,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,290,290,5879,16,263,113,13,0.0094,1209.90517047886,16,12,10,0.0148,50.6012910588207,26444
111,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,280,280,5879,17,106,84,7,0.0089,307.007716623225,10,9,7,0.0292,16.2686241319614,26444
1120,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,307,307,5879,16,248,118,11,0.0085,1303.77870137635,16,13,10,0.0181,52.1017795128521,26444
1121,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,1,FALSE,1,279,279,5879,17,262,112,17,0.0069,1253.82484264308,21,14,13,0.0182,56.0845066186459,26444
1122,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,2,FALSE,1,290,290,5879,16,228,117,15,0.0086,1058.3375584729,26,18,17,0.0204,60.2301707401161,26444
1123,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,3,FALSE,1,300,300,5879,16,229,116,16,0.0086,1088.14715822144,22,16,14,0.0118,57.9397561782409,26444
1124,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,4,FALSE,1,283,283,5879,17,245,136,16,0.0104,1042.10950910246,22,16,17,0.02,52.5927187285908,26444
1125,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,5,FALSE,1,290,290,5879,16,223,113,16,0.0104,986.495316577869,18,12,12,0.0182,43.577602687412,26444
1126,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,6,FALSE,1,297,297,5879,16,241,142,16,0.0128,989.287116058251,14,11,10,0.0155,37.9461368496001,26444
1127,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,7,FALSE,1,293,293,5879,16,177,114,15,0.0109,730.922810833973,13,11,9,0.0154,32.9350037500699,26444
1128,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,8,FALSE,1,297,297,5879,16,174,102,12,0.0089,793.034474482836,16,13,11,0.0173,37.1333592839646,26444
1129,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,9,FALSE,1,288,288,5879,17,225,106,18,0.0075,1208.53053956829,13,10,10,0.0182,42.8714212086532,26444
112,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,282,282,5879,17,122,67,9,0.0117,344.617089219694,6,6,6,0.0151,12.8110363223771,26444
1130,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,10,FALSE,1,282,282,5879,17,187,103,13,0.0085,929.861330956303,15,13,11,0.0187,41.7995883141427,26444
1131,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,11,FALSE,1,290,290,5879,16,199,105,14,0.0061,1211.36158760378,15,12,11,0.0177,48.1883248970384,26444
1132,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,12,FALSE,1,295,295,5879,16,170,99,8,0.0071,981.958661037847,13,10,10,0.0204,39.0303426814113,26444
1133,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,13,FALSE,1,296,296,5879,16,213,88,12,0.0067,1093.20674859699,17,14,11,0.0225,42.4345443026941,26444
