id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval,total_leishcyc_pval
1033,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,11,FALSE,1,330,330,6600,16,467,147,17,0.0092,2025.32400215181,19,10,17,0.0127,52.1577864951105,2856,0,0,0,NaN,0
1034,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,12,FALSE,1,347,347,6600,15,470,121,17,0.007,2017.16396808056,22,13,20,0.011,56.3815297289863,2856,1,1,1,0.0332,1.47838550971468
1035,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,13,FALSE,1,353,353,6600,15,516,201,19,0.0079,2219.55698575178,21,12,21,0.0149,64.5800783763641,2856,0,0,0,NaN,0
1036,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,14,FALSE,1,316,316,6600,16,397,77,16,0.0044,2074.91154730537,16,8,16,0.0083,56.5588830904951,2856,1,1,1,0.0405,1.3926369506566
1037,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,1,FALSE,1,318,318,6600,17,443,157,12,0.0068,2180.73281505492,22,15,17,0.0139,63.1561076475632,2856,0,0,0,NaN,0
1038,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,2,FALSE,1,313,313,6600,17,428,143,14,0.0066,2211.75558778896,16,9,14,0.0147,54.8296993554684,2856,0,0,0,NaN,0
1039,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,3,FALSE,1,323,323,6600,16,372,63,12,0.004,2131.2851871352,15,8,13,0.0103,52.6118237022765,2856,1,1,1,0.0334,1.47664110855196
103,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,324,324,6600,16,290,89,12,0.0065,1741.92684180245,14,8,12,0.0099,52.7726372690352,2856,5,5,3,0.0373,7.16285071520106
1040,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,4,FALSE,1,334,334,6600,16,358,69,13,0.0042,2034.96466161094,20,11,15,0.0172,61.4979709687479,2856,0,0,0,NaN,0
1041,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,5,FALSE,1,330,330,6600,16,406,122,14,0.008,1945.92862430267,32,19,18,0.0188,81.256359434901,2856,2,2,1,0.0468,2.65994193321429
1042,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,6,FALSE,1,354,354,6600,15,450,173,13,0.0039,2367.19286247513,21,13,16,0.0176,65.4787227874399,2856,0,0,0,NaN,0
1043,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,7,FALSE,1,344,344,6600,16,551,228,19,0.007,2674.56857500339,21,11,16,0.0145,69.7244075888129,2856,2,2,1,0.0468,2.65994193321429
1044,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,8,FALSE,1,327,327,6600,16,431,142,14,0.0061,2154.82546322683,25,17,18,0.0208,68.3824214128673,2856,3,3,2,0.0308,4.60521495629764
1045,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,9,FALSE,1,318,318,6600,16,361,73,14,0.0048,2001.04057491018,16,9,14,0.0189,51.418529595631,2856,0,0,0,NaN,0
1046,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,10,FALSE,1,321,321,6600,16,431,125,12,0.0092,2110.38722700925,16,8,14,0.0135,55.072915382205,2856,1,1,1,0.0261,1.58330729335706
1047,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,11,FALSE,1,334,334,6600,15,394,114,13,0.0047,2110.96338200573,16,9,15,0.0097,57.9037678624939,2856,1,1,1,0.0261,1.58330729335706
1048,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,12,FALSE,1,323,323,6600,16,347,65,10,0.0033,2132.29933313297,15,8,14,0.0133,61.3109030634939,2856,2,2,2,0.0199,3.47240517447647
1049,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,13,FALSE,1,323,323,6600,16,473,154,14,0.0046,2393.6425615783,17,9,15,0.0133,61.8434091565968,2856,1,1,1,0.0132,1.87906608039179
104,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,330,330,6600,16,421,108,17,0.0069,1989.41041790067,14,6,12,0.0102,45.126367317172,2856,4,4,2,0.0131,8.37049818075769
1050,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,319,319,6600,16,479,159,15,0.0067,2304.4081959989,21,13,20,0.0136,65.0486231858391,2856,1,1,1,0.0369,1.43351723976157
1051,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,317,317,6600,17,481,196,14,0.0062,2331.70207138654,19,11,17,0.0132,63.142304262705,2856,1,1,1,0.0124,1.90786916797533
1052,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,320,320,6600,16,458,166,14,0.0051,2416.00863283662,18,10,17,0.0159,61.857652616911,2856,3,3,3,0.0334,4.72625248895899
1053,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,329,329,6600,16,475,166,16,0.0052,2535.54761235528,19,9,18,0.0178,61.3592250001779,2856,6,6,2,0.0248,9.92695108209794
1054,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,308,308,6600,16,452,169,14,0.0049,2442.51677347695,13,6,12,0.0157,50.211356868958,2856,9,9,4,0.0157,19.4436081586741
1055,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,301,301,6600,17,482,171,13,0.0072,2485.58350267796,20,12,17,0.014,65.2070623275175,2856,8,8,4,0.0222,15.2179538251833
1056,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,315,315,6600,16,500,160,15,0.0126,2435.66443979607,12,5,11,0.0109,49.3566726672817,2856,9,9,4,0.0114,19.9672896822451
1057,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,322,322,6600,16,484,161,15,0.0049,2519.7727062693,14,5,14,0.0132,50.1219263033657,2856,2,2,2,0.002,6.48927508638216
1058,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,323,323,6600,16,335,76,16,0.0078,1921.21569295521,12,6,12,0.0114,47.2546036059882,2856,5,5,4,0.0252,9.53842039243925
1059,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,317,317,6600,16,324,77,11,0.0041,2019.80091408812,16,9,14,0.0116,57.1798163585979,2856,1,1,1,0.0139,1.85686563571032
105,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,332,332,6600,16,492,159,18,0.0065,2353.47267746967,22,13,16,0.018,61.7493829809115,2856,4,4,2,0.0183,7.28563706187733
1060,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,313,313,6600,17,316,87,11,0.0048,1664.98874641561,18,11,16,0.0163,51.3087386267392,2856,1,1,1,0.0313,1.50418714682346
1061,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,333,333,6600,16,361,100,15,0.0072,1877.26396789828,14,8,14,0.0135,50.9567127506841,2856,1,1,1,1e-04,3.92396666269175
1062,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,328,328,6600,17,330,88,14,0.0041,2189.55756264057,13,7,13,0.0101,63.4459749328504,2856,2,2,2,0.0084,5.59545327189333
1063,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,330,330,6600,16,501,211,20,0.0099,2251.52739417115,13,6,13,0.0076,48.8361717763716,2856,2,2,2,0.0131,5.6696637353084
1064,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,328,328,6600,16,463,197,22,0.008,2315.05218360876,14,8,14,0.0095,51.8591735629277,2856,3,3,3,0.0068,8.12509984250717
1065,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,1,FALSE,1,319,319,6600,17,371,161,11,0.0038,2151.19685609852,10,5,10,0.0083,46.8104381547692,2856,6,6,4,0.032,9.2306754978016
1066,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,2,FALSE,1,310,310,6600,16,270,145,10,0.0068,1508.75345576488,14,11,13,0.0148,48.5868243032123,2856,6,6,4,0.0365,8.67394580931633
1067,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,3,FALSE,1,321,321,6600,16,419,203,14,0.005,2390.93241194318,10,4,10,0.0058,53.2900662433408,2856,9,9,6,0.0343,13.4318828162963
1068,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,4,FALSE,1,306,306,6600,17,330,166,9,0.0041,1904.24041926723,15,11,12,0.0166,54.458631299351,2856,4,4,2,0.0428,5.4801087188126
1069,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,5,FALSE,1,321,321,6600,15,326,162,10,0.0047,1887.48504794206,15,9,14,0.0122,54.6648007377416,2856,1,1,1,0.042,1.37693579875088
106,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,316,316,6600,17,432,107,15,0.0057,2267.12151357723,13,5,12,0.0016,51.5761881578943,2856,2,2,1,0.0175,3.52960878479867
1070,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,6,FALSE,1,331,331,6600,16,386,145,10,0.0022,2296.77428173843,13,6,13,0.0077,58.1435944595455,2856,1,1,1,0.024,1.61969261978929
1071,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,7,FALSE,1,322,322,6600,16,357,154,10,0.0026,2297.63273528625,13,8,13,0.0118,60.8000476649737,2856,3,3,1,0.0269,4.71202249774342
1072,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,8,FALSE,1,328,328,6600,16,440,198,16,0.0047,2323.44011206229,19,13,16,0.0098,69.5836419077408,2856,1,1,1,0.0237,1.62480130559274
1073,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,9,FALSE,1,319,319,6600,16,433,149,13,0.0045,2239.19596114536,15,8,15,0.0114,54.2753931619374,2856,3,3,1,0.0261,4.74788094406632
1074,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,10,FALSE,1,328,328,6600,16,461,195,14,0.0056,2369.00509251469,15,9,14,0.0066,60.525601797992,2856,0,0,0,NaN,0
1075,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,11,FALSE,1,321,321,6600,16,419,158,14,0.0044,2292.05272349088,14,8,12,0.0083,57.3297994062391,2856,0,0,0,NaN,0
1076,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,12,FALSE,1,314,314,6600,16,414,158,12,0.0046,2188.18831730263,21,13,14,0.0186,63.1863591908514,2856,0,0,0,NaN,0
1077,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,13,FALSE,1,324,324,6600,16,425,163,13,0.0053,2309.48257870387,15,8,13,0.0057,63.4325453859157,2856,3,3,3,0.0345,4.58493095915879
1078,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,14,FALSE,1,341,341,6600,15,432,190,15,0.0071,2299.82120830319,14,8,14,0.012,57.6737402660306,2856,0,0,0,NaN,0
1079,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,1,FALSE,1,318,318,6600,16,391,130,11,0.0063,2090.68895107154,15,8,14,0.0136,54.4966005326924,2856,0,0,0,NaN,0
107,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,326,326,6600,16,503,126,20,0.0064,2236.63840988027,15,4,15,0.005,48.965380449545,2856,2,2,1,0.0265,3.16999254058446
1080,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,2,FALSE,1,313,313,6600,17,351,124,10,0.0081,2038.51335435841,14,8,11,0.0105,56.4757673044802,2856,3,3,2,0.019,5.16821686665199
1081,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,3,FALSE,1,324,324,6600,16,335,110,12,0.0096,1810.33958972862,15,10,11,0.0142,51.1389124865641,2856,3,3,2,0.0248,4.89368392106913
1082,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,4,FALSE,1,318,318,6600,17,440,135,13,0.0065,2354.91067615572,25,16,17,0.0165,70.2570941735418,2856,2,2,1,0.0184,3.47002465124961
1083,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,5,FALSE,1,323,323,6600,16,336,58,12,0.0033,2106.17272606676,12,5,12,0.0076,51.8836426295377,2856,0,0,0,NaN,0
1084,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,6,FALSE,1,321,321,6600,17,344,66,13,0.0029,2141.87164924601,17,8,15,0.0133,61.124384278204,2856,1,1,1,0.008,2.09885749849272
1085,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,7,FALSE,1,320,320,6600,17,446,167,18,0.0079,2311.33974396865,17,9,17,0.0125,60.8817821619906,2856,2,2,2,0.0158,3.72018263726266
1086,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,8,FALSE,1,312,312,6600,17,368,138,10,0.0073,2035.34420837604,15,9,14,0.0163,53.3439207138766,2856,2,2,2,0.0335,2.99120919690396
1087,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,9,FALSE,1,320,320,6600,16,288,58,11,0.0038,1895.52238886268,13,8,10,0.0169,50.2704924083787,2856,0,0,0,NaN,0
1088,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,10,FALSE,1,326,326,6600,16,325,94,10,0.0041,2027.43740285207,14,8,13,0.0143,54.0750028769758,2856,0,0,0,NaN,0
1089,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,11,FALSE,1,322,322,6600,16,373,73,12,0.0049,2302.63095934129,23,14,16,0.0144,78.9704127272978,2856,0,0,0,NaN,0
108,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,337,337,6600,16,447,158,17,0.0072,2253.90862261069,20,11,17,0.0126,61.0033344456112,2856,6,6,3,0.0247,10.8825349011102
1090,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,12,FALSE,1,339,339,6600,15,394,82,16,0.005,2348.51289451674,15,7,14,0.0135,56.0890765005668,2856,2,2,2,0.0336,2.96106699981584
1091,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,13,FALSE,1,313,313,6600,16,441,143,12,0.0082,2109.68953999038,15,8,14,0.0129,56.0047545475681,2856,0,0,0,NaN,0
1092,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,14,FALSE,1,337,337,6600,15,343,98,12,0.0068,2021.84867206031,13,7,12,0.0106,57.7704999653343,2856,0,0,0,NaN,0
1093,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,1,FALSE,1,317,317,6600,16,260,63,12,0.0026,1577.05787694029,10,5,10,0.0087,40.0346886269826,2856,5,5,2,0.0172,9.47286241434325
1094,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,2,FALSE,1,339,339,6600,16,236,67,9,0.0016,1897.11077749009,10,6,10,0.0056,50.3537754874943,2856,8,7,4,0.0167,15.0842575260077
1095,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,3,FALSE,1,310,310,6600,17,281,69,8,0.0033,2086.44678455952,12,7,11,0.008,59.0930923032495,2856,2,2,1,0.0282,3.11086004384599
1096,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,4,FALSE,1,322,322,6600,16,346,69,11,0.0039,2129.39693903991,11,5,10,0.0067,52.2038387213424,2856,2,2,1,0.0264,3.17611308102058
1097,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,5,FALSE,1,337,337,6600,16,312,61,12,0.0024,2000.22102274509,14,7,13,0.0212,51.5698173573694,2856,12,12,3,0.0189,22.5698904455024
1098,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,6,FALSE,1,325,325,6600,16,314,63,11,0.0027,1999.55612868492,11,4,11,0.0109,48.4546703342445,2856,6,6,1,0.0092,13.1380424392527
1099,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,7,FALSE,1,331,331,6600,16,341,66,14,0.0042,1967.91434843911,10,3,10,0.0044,46.3532508674815,2856,2,2,1,0.0234,3.28258951457849
109,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,339,339,6600,16,467,155,19,0.007,2204.4511815671,13,5,13,0.004,49.4194028335369,2856,3,3,3,0.0261,6.40932076955915
10,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,10,FALSE,1,328,328,6600,16,481,161,17,0.0065,2219.69113127128,18,11,15,0.0118,58.2398354529056,2856,5,5,3,0.0257,8.07595401189028
1100,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,8,FALSE,1,340,340,6600,16,309,73,12,0.0025,2059.62654276457,10,3,10,0.0086,47.432723761085,2856,2,2,2,0.0293,3.18193438088038
1101,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,9,FALSE,1,342,342,6600,15.5,321,116,11,0.0054,2056.8155003971,9,4,8,0.0087,45.1379998103701,2856,1,1,1,0.0435,1.36180607169391
1102,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,10,FALSE,1,337,337,6600,15,412,103,16,0.0047,2248.28242615207,11,3,11,0.0036,49.027343467171,2856,3,3,2,0.0228,5.04417512314737
1103,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,11,FALSE,1,343,343,6600,15,454,160,18,0.0111,2374.95176571016,14,6,14,0.0109,53.8447769495199,2856,4,4,3,0.0211,6.8341727710049
1104,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,12,FALSE,1,334,334,6600,16,312,70,13,0.0033,2051.03743844212,13,7,13,0.0118,56.291153526349,2856,0,0,0,NaN,0
1105,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,13,FALSE,1,327,327,6600,16,329,87,10,0.0066,2057.30362970074,14,8,13,0.0135,57.5086345840141,2856,2,2,1,0.0268,3.16079064756495
