id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de
145,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,5,FALSE,1,604,604,12599,17,5671,2033,186,0.0092,22174.3952353532,153,62,84,0.0091,584.484529156104,75422
146,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,6,FALSE,1,600,600,12599,17,5642,1999,189,0.0092,21953.164394767,143,61,78,0.009,556.177043141086,75422
147,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,7,FALSE,1,574,574,12599,17,5829,2059,179,0.0093,22455.4970361906,163,66,89,0.0113,564.243223181937,75422
148,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,8,FALSE,1,596,596,12599,16,5798,2061,179,0.0093,21962.7704743137,146,62,81,0.0084,550.725367233029,75422
149,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,9,FALSE,1,613,613,12599,16,5711,2055,187,0.0097,21437.2261252905,155,66,83,0.0108,546.751084341514,75422
14,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,14,FALSE,1,612,612,12599,16,4641,1784,169,0.0117,17079.4254905335,133,63,72,0.012,456.263800670094,75422
150,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,10,FALSE,1,600,600,12599,16,5391,2032,190,0.0101,20662.8312515189,158,72,78,0.0098,584.850296655127,75422
151,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,11,FALSE,1,604,604,12599,16,5498,2029,175,0.0094,21344.5595847064,148,68,75,0.0076,560.994799413595,75422
152,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,12,FALSE,1,606,606,12599,16,5580,2015,177,0.0091,21772.531561128,135,61,76,0.0118,501.297135890494,75422
153,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,13,FALSE,1,585,585,12599,17,5296,1937,176,0.0099,19660.258884725,134,61,84,0.0142,444.783538413621,75422
154,signed,1,FALSE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,600,600,12599,17,5391,1962,178,0.0103,20094.1890580019,136,62,80,0.0127,481.046019536446,75422
155,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,611,611,12599,17,5552,2020,195,0.0105,20066.0895821693,144,68,79,0.0104,501.126739958461,75422
156,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,607,607,12599,16,5206,2020,195,0.0109,18221.6204823556,120,64,74,0.0123,389.413447195701,75422
157,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,588,588,12599,16,5149,2015,187,0.0115,17633.7450621649,121,69,80,0.014,404.934452606686,75422
158,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,609,609,12599,16,5375,1995,186,0.0111,18984.1851522914,136,71,76,0.0111,449.986023890714,75422
159,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,588,588,12599,17,5699,2059,197,0.0112,19583.6883370981,131,69,75,0.0119,433.256560367607,75422
15,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,1,FALSE,1,619,619,12599,16,5778,2041,182,0.0107,21561.2832217753,121,58,70,0.0117,458.48886495888,75422
160,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,586,586,12599,17,5131,1998,192,0.0112,18933.9879746384,145,71,78,0.0143,485.560954911664,75422
161,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,593,593,12599,16,5570,2127,196,0.0113,18141.6816552726,140,65,76,0.0137,446.434760319118,75422
162,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,616,616,12599,16,5697,2074,196,0.0113,19386.5266474148,139,71,82,0.0129,456.602566405383,75422
163,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,619,619,12599,16,5593,1991,197,0.0111,19251.4829550892,149,67,77,0.0107,481.718315634542,75422
164,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,606,606,12599,16,6034,2157,202,0.0112,20893.1225393831,119,64,75,0.0084,430.572979031327,75422
165,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,604,604,12599,16,5841,2073,218,0.0104,20787.2460913409,151,73,89,0.0111,518.376822249851,75422
166,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,611,611,12599,16,5969,2076,198,0.01,21660.3157683821,142,69,87,0.0103,490.805021388811,75422
167,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,601,601,12599,16,5467,1982,184,0.0104,20311.3007940561,130,69,76,0.0124,439.58926056429,75422
168,signed,1,FALSE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,591,591,12599,16,5765,2052,183,0.0105,21741.7047797822,131,66,78,0.0113,484.333288511163,75422
169,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,1,FALSE,1,614,614,12599,16,5084,1860,174,0.0096,19858.274196175,117,61,66,0.0104,427.899090158136,75422
16,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,2,FALSE,1,615,615,12599,16,5689,1994,191,0.0103,20908.9002805915,133,65,85,0.0139,464.675233776047,75422
170,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,2,FALSE,1,593,593,12599,17,4839,1800,176,0.0098,18543.3950648194,134,65,66,0.0118,455.382989507562,75422
171,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,3,FALSE,1,622,622,12599,16,5045,1767,181,0.0088,19685.0655206949,125,61,68,0.0119,434.124316109114,75422
172,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,4,FALSE,1,614,614,12599,16,4989,1847,179,0.0098,18706.5148455293,139,69,73,0.0131,450.43547554921,75422
173,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,5,FALSE,1,616,616,12599,16.5,5029,1850,172,0.0094,19094.3492679705,148,70,73,0.0134,475.213067890452,75422
174,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,6,FALSE,1,617,617,12599,16,4837,1895,180,0.0092,18528.9834034262,112,60,67,0.0109,421.72141878327,75422
175,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,7,FALSE,1,615,615,12599,16,4896,1819,177,0.009,19031.073022453,120,62,70,0.0127,432.175723560116,75422
176,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,8,FALSE,1,602,602,12599,16,5191,1863,171,0.0093,19946.9699087532,128,63,77,0.0115,457.530894803342,75422
177,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,9,FALSE,1,602,602,12599,16,4979,1794,180,0.0096,19274.2052819751,139,67,80,0.0115,464.691608584197,75422
178,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,10,FALSE,1,599,599,12599,16,4649,1752,184,0.0099,17486.4875815733,155,74,81,0.0142,484.041177453094,75422
179,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,11,FALSE,1,606,606,12599,17,4920,1771,184,0.0095,19048.887884481,139,71,71,0.0116,493.725508614063,75422
17,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,3,FALSE,1,628,628,12599,16,5863,1995,181,0.0097,22252.0816182391,150,74,85,0.0126,545.578797786997,75422
180,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,12,FALSE,1,602,602,12599,17,5093,1815,181,0.0092,19860.0051137794,138,68,71,0.0102,483.915267500785,75422
181,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,13,FALSE,1,609,609,12599,16,5007,1856,182,0.0102,19589.3398385613,134,66,67,0.0093,476.903082298547,75422
182,signed,1,FALSE,TRUE,FALSE,TRUE,none,cor,14,FALSE,1,600,600,12599,17,5054,1797,172,0.0099,19718.3285764306,130,62,75,0.0103,473.658027595091,75422
183,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,1,FALSE,1,612,612,12599,16,4842,1818,163,0.0091,19338.7186742896,132,66,74,0.0109,468.454765150583,75422
184,signed,1,FALSE,TRUE,FALSE,TRUE,none,bicor,2,FALSE,1,625,625,12599,16,5118,1803,172,0.0093,20199.2552176303,115,57,74,0.0086,456.017051940657,75422
