id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
182,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor,14,FALSE,1,833,833,17309,16,758,513,46,0.0118,2039.18584234844,62,47,23,0.0149,183.327497269844,45887,3139601.73,3832.51,397,276,33,0.0151,1283.86933202112,41,35,21,0.0275,70.6329614734285
183,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,1,FALSE,1,815,815,17309,17,495,423,34,0.0129,1689.76434145513,56,50,22,0.011,158.343244842302,45887,153157817.57,93975.30,335,254,31,0.017,888.37042813905,85,80,22,0.0243,145.74056817318
184,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,2,FALSE,1,839,839,17309,16,552,442,38,0.0117,1955.99666096821,55,42,21,0.0134,135.923051181033,45887,87771517.83,57228.88,306,243,28,0.0142,893.701641147291,78,72,15,0.0256,135.336002933425
185,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,3,FALSE,1,859,859,17309,16,676,494,39,0.0141,1831.23427834902,61,41,24,0.021,116.704275819533,45887,54547759.00,38276.46,367,255,28,0.0221,1088.62549939605,19,19,12,0.0238,31.9685340862591
186,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,4,FALSE,1,877,877,17309,15,805,556,41,0.0118,2497.64970079038,81,66,22,0.0288,151.087290002286,45887,36003602.44,27234.71,193,111,27,0.01,749.853305901832,67,66,18,0.0225,122.962034671846
187,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,5,FALSE,1,844,844,17309,17,782,567,39,0.0138,1957.76097589944,56,49,23,0.011,161.600437421245,45887,24891446.13,20240.94,366,274,30,0.019,1065.01017254538,60,57,15,0.0209,110.657772442585
188,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,6,FALSE,1,843,843,17309,16,670,472,35,0.0138,1846.08280407261,99,81,26,0.0171,228.770559788929,45887,17853843.96,15537.86,369,310,31,0.0181,918.475155005869,110,104,18,0.0212,207.303403201878
189,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,7,FALSE,1,831,831,17309,16,632,435,30,0.0136,1761.07982974681,48,41,21,0.0171,99.1114780243407,45887,13195012.11,12230.49,375,213,31,0.0173,953.813478449706,63,57,17,0.0263,108.065090612206
18,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,4,FALSE,1,836,836,17256,16,1054,800,53,0.0164,2663.84602792159,97,61,35,0.0231,174.67039390321,45887,50860676.72,44315.36,485,389,40,0.0148,1362.20287707181,219,187,20,0.0241,380.380338153149
190,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,8,FALSE,1,827,827,17309,16,716,583,33,0.0095,2601.20104783469,98,82,20,0.017,232.901648773463,45887,9997210.69,9822.53,485,397,33,0.0251,1083.2635486304,76,70,14,0.0232,137.964389387142
191,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,9,FALSE,1,873,873,17309,16,637,493,35,0.0145,1769.99874270185,72,58,21,0.0217,133.555337849398,45887,7735019.95,8020.06,337,256,32,0.0227,747.755865396146,111,94,18,0.0254,185.094476071244
192,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,10,FALSE,1,859,859,17309,15,768,564,35,0.0155,2011.2811285987,58,42,20,0.0159,123.131445155587,45887,6093270.46,6639.77,424,287,32,0.0235,951.786872312894,113,102,26,0.0257,191.073800197314
193,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,11,FALSE,1,852,852,17309,16,799,555,34,0.0149,2411.37118341135,71,52,23,0.0123,195.670654909712,45887,4875349.82,5562.44,295,245,29,0.0192,924.006228673871,73,71,15,0.0294,116.196321734205
194,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,12,FALSE,1,880,880,17309,15,876,616,38,0.0136,2658.81788128559,57,47,23,0.0154,162.252401370051,45887,3954437.88,4707.82,286,240,28,0.0137,803.861019201983,69,69,15,0.0165,143.403241694422
195,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,13,FALSE,1,828,828,17309,16,856,567,34,0.0094,2623.64242042103,53,45,17,0.0109,137.762460752612,45887,3246340.98,4020.33,323,256,25,0.0173,922.877927213903,160,148,22,0.0252,283.25799647278
196,signed,1,FALSE,FALSE,FALSE,TRUE,none,bicor,14,FALSE,1,844,844,17309,16,865,576,42,0.0123,2361.21357804262,92,72,28,0.0138,233.279129106409,45887,2693742.60,3460.49,378,274,30,0.0143,1097.32808882118,127,115,21,0.0301,199.162726532576
197,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,1,FALSE,1,833,833,17309,17,697,523,39,0.0139,1684.80626170124,73,59,26,0.0145,205.799535329163,45887,151733083.77,93647.43,371,281,33,0.0173,1059.27712426963,124,115,24,0.0184,239.108125078098
198,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,2,FALSE,1,867,867,17309,16,671,559,42,0.0131,1832.42823987181,91,72,27,0.0186,224.758413753326,45887,87154759.16,57125.32,392,294,26,0.01,1304.51493316914,101,98,21,0.0217,180.65747969687
199,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,3,FALSE,1,864,864,17309,16,476,415,36,0.012,1745.37837734078,69,53,27,0.0168,199.491581757285,45887,54544165.24,38315.41,448,399,23,0.0177,1412.90889765121,114,109,24,0.0203,214.967562409827
19,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,5,FALSE,1,862,862,17256,17,958,680,55,0.0188,2162.54446267734,79,56,29,0.0144,201.295892043926,45887,37609301.78,34916.72,556,427,42,0.022,1300.34378970465,214,181,19,0.0273,347.72109287531
1,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,1,FALSE,1,843,843,17256,16,839,591,58,0.015,2131.97055954216,94,62,30,0.0152,226.470029307039,45887,168817670.94,114132.75,589,374,46,0.0171,1495.82958550624,28,27,22,0.0239,49.2403170212953
200,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,4,FALSE,1,843,843,17309,17,643,565,36,0.012,1802.43761673068,71,56,28,0.017,193.237620707375,45887,36314066.27,27338.86,351,291,30,0.0161,1044.65106665746,138,131,22,0.0223,250.855587357863
201,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,5,FALSE,1,851,851,17309,16,575,498,36,0.0137,1670.55982393224,58,46,23,0.0131,175.663102925946,45887,25332622.76,20369.05,391,311,24,0.0132,1236.11046084114,126,118,23,0.024,216.591824698843
202,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,6,FALSE,1,826,826,17309,17,563,442,31,0.0147,1448.58860752957,45,39,22,0.0106,148.256049777812,45887,18329510.39,15670.40,358,257,27,0.0098,1128.04750168618,81,76,26,0.0242,142.838560740408
203,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,7,FALSE,1,836,836,17309,16,602,489,38,0.0131,1859.64916954968,44,40,19,0.0131,114.789209092669,45887,13658303.16,12358.93,370,269,26,0.0124,1136.42749086746,46,42,22,0.0247,80.5139604233342
204,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,8,FALSE,1,835,835,17309,16,561,476,35,0.0144,1652.8599144647,55,48,24,0.013,156.592767927965,45887,10427259.17,9943.56,469,377,31,0.021,1389.61388553887,84,82,22,0.0302,132.612375761149
205,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,9,FALSE,1,839,839,17309,16,484,418,37,0.0153,1283.83233705904,72,62,26,0.0168,192.415197524949,45887,8124242.07,8132.77,448,366,28,0.0171,1393.18889761263,102,97,23,0.0207,189.685005695942
206,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,10,FALSE,1,837,837,17309,16,539,454,36,0.0114,1637.18918878674,49,44,22,0.0108,160.60570730081,45887,6440681.37,6744.28,439,355,30,0.0127,1345.01519913302,117,110,29,0.0189,231.274474946242
207,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,11,FALSE,1,841,841,17309,16,362,298,39,0.0175,844.514331061868,46,41,16,0.0109,147.997519240867,45887,5183083.86,5659.29,406,290,29,0.0146,1229.68274217531,106,103,27,0.0207,200.685861806165
208,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,12,FALSE,1,847,847,17309,16,516,389,36,0.0178,1174.99639924447,65,46,21,0.0166,180.303871016841,45887,4225947.82,4797.65,346,225,24,0.0087,1193.47495358248,102,97,22,0.0201,193.805283854904
209,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,13,FALSE,1,858,858,17309,16,446,356,34,0.0117,1377.68390819092,70,50,20,0.0194,198.954852775938,45887,3485478.01,4103.78,284,183,20,0.0092,1120.08434407051,37,36,23,0.0264,60.3528737974065
20,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,6,FALSE,1,861,861,17256,16,946,699,56,0.0159,2424.23451223824,77,51,30,0.02,160.826874396105,45887,28707247.13,28162.01,528,352,42,0.0164,1278.50519375631,194,167,25,0.0284,313.255949933071
210,signed,1,FALSE,FALSE,FALSE,TRUE,none,spearman,14,FALSE,1,831,831,17309,16,495,416,38,0.0125,1637.58164025306,59,50,20,0.0156,181.648645702903,45887,2904300.28,3538.13,304,228,28,0.0114,1087.61999508044,42,41,23,0.0299,66.1989192925115
211,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,1,FALSE,1,818,818,17309,17,1083,794,65,0.0131,3212.91670783811,84,61,25,0.0205,167.861449156543,45887,149610460.83,92851.95,379,283,45,0.0151,1089.72541724026,62,58,25,0.0299,100.569206779244
212,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,2,FALSE,1,822,822,17309,17,1586,1079,57,0.0134,4454.82161607582,66,51,33,0.0184,153.916578087284,45887,88195265.09,55290.00,355,263,42,0.0121,1324.135177016,134,129,26,0.0263,226.037361290281
213,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,3,FALSE,1,831,831,17309,17,1126,818,59,0.0114,3301.3987960311,83,50,26,0.0138,231.092403857615,45887,57662912.12,35999.57,420,305,39,0.0143,1305.1717962235,101,90,27,0.0299,165.150556294012
214,signed,1,FALSE,FALSE,FALSE,TRUE,none,cor-dist,4,FALSE,1,829,829,17309,17,1033,794,62,0.0142,2871.36017037959,106,82,22,0.0171,281.495063131037,45887,39909419.20,24677.00,330,265,42,0.0149,1079.72662770024,97,93,27,0.0282,162.514483458035
