id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval
1011,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,3,FALSE,1,163,163,3183,15,129,62,8,0.0066,7,5,7,0.0204,2798,0,0,0,NaN
1012,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,4,FALSE,1,155,155,3183,17,96,58,4,0.0066,4,3,4,0.0128,2798,0,0,0,NaN
1013,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,5,FALSE,1,165,165,3183,15,98,61,5,0.0058,3,2,3,0.0062,2798,0,0,0,NaN
1014,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,6,FALSE,1,153,153,3183,17,179,140,6,0.0131,5,4,5,0.0189,2798,0,0,0,NaN
1015,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,7,FALSE,1,159,159,3183,16,117,49,4,0.0035,3,2,3,0.0138,2798,0,0,0,NaN
1016,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,8,FALSE,1,157,157,3183,16,131,71,7,0.0045,5,3,5,0.0178,2798,0,0,0,NaN
1017,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,9,FALSE,1,154,154,3183,17,156,101,6,0.0032,7,6,7,0.021,2798,0,0,0,NaN
1018,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,10,FALSE,1,160,160,3183,16.5,132,101,10,0.004,8,7,7,0.0222,2798,0,0,0,NaN
1019,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,11,FALSE,1,150,150,3183,16,91,56,5,0.0045,2,2,2,0.0012,2798,0,0,0,NaN
101,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,164,164,3183,16,89,50,5,0.0182,3,2,3,0.0288,2798,2,2,1,0.0028
1020,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,12,FALSE,1,155,155,3183,16,116,47,4,0.0038,3,2,3,0.0054,2798,0,0,0,NaN
1021,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,13,FALSE,1,148,148,3183,17,119,50,5,0.0034,3,2,3,0.0065,2798,0,0,0,NaN
1022,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,14,FALSE,1,153,153,3183,16,89,50,4,0.0036,3,2,3,0.0038,2798,0,0,0,NaN
1023,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,1,FALSE,1,153,153,3183,16,150,80,6,0.005,4,2,4,0.012,2798,0,0,0,NaN
1024,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,2,FALSE,1,161,161,3183,16,184,102,7,0.0064,4,3,4,0.0033,2798,1,1,1,7e-04
1025,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,3,FALSE,1,153,153,3183,16,195,129,8,0.0192,3,2,3,0.0034,2798,0,0,0,NaN
1026,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,4,FALSE,1,156,156,3183,16,130,88,8,0.0066,3,2,3,0.0136,2798,1,1,1,0.043
1027,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,5,FALSE,1,159,159,3183,17,125,73,6,0.0067,2,1,2,0.0025,2798,1,1,1,0.043
1028,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,6,FALSE,1,157,157,3183,16,142,71,5,0.004,5,3,5,0.0119,2798,1,1,1,0.043
1029,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,7,FALSE,1,155,155,3183,17,203,122,8,0.0156,4,3,4,0.0089,2798,2,2,2,0.0318
102,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,165,165,3183,15,56,42,3,0.0166,1,1,1,0.0133,2798,2,2,1,0.0028
1030,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,8,FALSE,1,162,162,3183,16,183,116,8,0.0165,4,3,4,9e-04,2798,1,1,1,0.0206
1031,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,9,FALSE,1,158,158,3183,15,203,121,8,0.0155,5,4,5,0.004,2798,1,1,1,0.0427
1032,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,10,FALSE,1,152,152,3183,15,149,78,7,0.0047,3,2,3,0.0133,2798,1,1,1,0.0427
1033,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,11,FALSE,1,166,166,3183,15,174,94,7,0.0091,3,2,3,0.0155,2798,0,0,0,NaN
1034,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,12,FALSE,1,161,161,3183,16,177,104,10,0.0073,7,5,7,0.0172,2798,1,1,1,0.0076
1035,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,13,FALSE,1,169,169,3183,15,167,104,8,0.0089,3,2,3,0.002,2798,1,1,1,0.0076
1036,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,14,FALSE,1,174,174,3183,15,170,105,10,0.0091,3,1,3,7e-04,2798,1,1,1,0.0035
1037,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,1,FALSE,1,148,148,3183,17,122,71,8,0.0106,8,7,8,0.0207,2798,0,0,0,NaN
1038,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,2,FALSE,1,154,154,3183,16,99,48,4,0.0045,7,6,7,0.0153,2798,0,0,0,NaN
1039,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,3,FALSE,1,149,149,3183,17,83,56,5,0.0047,5,5,5,0.0175,2798,2,2,1,0.0085
103,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,163,163,3183,16,62,36,3,0.0095,1,1,1,0.0321,2798,2,2,1,0.0028
1040,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,4,FALSE,1,152,152,3183,16,134,56,6,0.0027,7,5,7,0.0106,2798,0,0,0,NaN
1041,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,5,FALSE,1,150,150,3183,16.5,76,55,5,0.0053,6,6,6,0.0171,2798,1,1,1,0.0302
1042,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,6,FALSE,1,154,154,3183,17,124,52,5,0.0048,9,7,9,0.0124,2798,1,1,1,0.0477
1043,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,7,FALSE,1,149,149,3183,17,119,46,4,0.0021,7,5,7,0.0122,2798,0,0,0,NaN
1044,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,8,FALSE,1,153,153,3183,16,121,48,4,0.0026,6,4,6,0.0088,2798,0,0,0,NaN
1045,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,9,FALSE,1,155,155,3183,16,129,57,7,0.0048,5,3,5,0.0084,2798,0,0,0,NaN
1046,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,10,FALSE,1,149,149,3183,17,134,50,7,0.0065,5,3,5,0.0111,2798,0,0,0,NaN
1047,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,11,FALSE,1,148,148,3183,16,139,85,7,0.0079,3,3,3,0.0267,2798,0,0,0,NaN
1048,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,12,FALSE,1,151,151,3183,16,148,55,6,0.0063,6,5,6,0.0156,2798,2,2,2,0.0367
1049,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,13,FALSE,1,149,149,3183,17,119,56,7,0.0066,3,3,3,0.0069,2798,1,1,1,0.0271
104,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,157,157,3183,16,102,83,4,0.0224,2,2,2,0.0366,2798,0,0,0,NaN
1050,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,156,156,3183,16.5,126,48,6,0.007,4,3,4,0.0129,2798,0,0,0,NaN
1051,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,164,164,3183,16,140,98,8,0.007,9,7,8,0.0186,2798,1,1,1,0.0369
1052,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,161,161,3183,16,102,63,8,0.0061,7,6,6,0.0218,2798,0,0,0,NaN
1053,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,158,158,3183,16,141,118,9,0.0079,8,7,7,0.0215,2798,0,0,0,NaN
1054,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,150,150,3183,16.5,89,66,9,0.0108,9,7,8,0.0158,2798,1,1,1,0.0369
1055,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,148,148,3183,17,128,85,8,0.0073,8,7,7,0.0139,2798,0,0,0,NaN
1056,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,154,154,3183,18,105,51,5,0.0058,7,7,6,0.0136,2798,1,1,1,0.0364
1057,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,143,143,3183,18,115,61,7,0.0086,3,3,3,0.0072,2798,1,1,1,0.0364
1058,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,152,152,3183,17,138,84,9,0.0097,4,3,4,0.0116,2798,0,0,0,NaN
1059,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,157,157,3183,17,152,79,7,0.0058,8,6,8,0.023,2798,0,0,0,NaN
105,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,163,163,3183,16,127,75,6,0.015,2,2,2,0.0213,2798,0,0,0,NaN
1060,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,150,150,3183,16,144,83,8,0.0076,8,7,7,0.0266,2798,0,0,0,NaN
1061,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,149,149,3183,18,77,62,6,0.0085,6,6,4,0.0245,2798,0,0,0,NaN
1062,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,157,157,3183,16,119,56,4,0.008,6,5,6,0.0203,2798,1,1,1,0.0364
1063,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,148,148,3183,17,121,45,3,0.003,7,5,7,0.0193,2798,0,0,0,NaN
1064,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,152,152,3183,17,157,60,8,0.0074,6,4,5,0.0218,2798,0,0,0,NaN
1065,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,1,FALSE,1,153,153,3183,16,84,48,6,0.0082,4,3,4,0.0104,2798,1,1,1,0.0161
1066,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,2,FALSE,1,147,147,3183,17,126,55,8,0.011,5,5,5,0.0142,2798,1,1,1,0.0445
1067,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,3,FALSE,1,158,158,3183,16,89,44,7,0.0117,3,3,3,0.0117,2798,1,1,1,0.0445
1068,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,4,FALSE,1,148,148,3183,16,101,56,7,0.0156,4,3,4,0.025,2798,1,1,1,0.0445
1069,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,5,FALSE,1,151,151,3183,17,92,68,7,0.0161,4,4,4,0.022,2798,1,1,1,0.0176
106,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,160,160,3183,16,105,80,7,0.0181,2,2,2,0.0087,2798,0,0,0,NaN
1070,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,6,FALSE,1,163,163,3183,16,65,41,6,0.0165,2,2,2,0.0068,2798,2,2,2,0.0303
1071,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,7,FALSE,1,168,168,3183,15,59,35,5,0.014,4,4,4,0.0103,2798,2,2,2,0.0299
1072,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,8,FALSE,1,158,158,3183,17,123,77,9,0.0153,6,6,6,0.0133,2798,3,3,2,0.0447
1073,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,9,FALSE,1,152,152,3183,16,132,80,7,0.0096,5,4,5,0.006,2798,3,3,2,0.0441
1074,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,10,FALSE,1,161,161,3183,16,69,35,5,0.0081,7,6,7,0.0162,2798,1,1,1,0.0425
1075,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,11,FALSE,1,163,163,3183,15,95,60,7,0.0117,6,5,6,0.0129,2798,2,2,2,0.0293
1076,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,12,FALSE,1,171,171,3183,15,107,62,7,0.013,6,5,6,0.0174,2798,1,1,1,0.0425
1077,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,13,FALSE,1,160,160,3183,15,85,42,5,0.0121,5,4,5,0.0159,2798,1,1,1,0.0425
1078,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,14,FALSE,1,160,160,3183,15.5,96,87,6,0.0195,5,4,5,0.0197,2798,2,2,2,0.0293
1079,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,1,FALSE,1,153,153,3183,16,46,46,6,0.0148,7,7,6,0.0165,2798,0,0,0,NaN
107,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,153,153,3183,16,109,66,5,0.0179,2,1,2,0.0226,2798,0,0,0,NaN
1080,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,2,FALSE,1,148,148,3183,18,103,85,8,0.0146,5,4,5,0.0118,2798,0,0,0,NaN
1081,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,3,FALSE,1,155,155,3183,17,60,43,6,0.0187,7,5,7,0.0166,2798,1,1,1,0.0431
1082,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,4,FALSE,1,171,171,3183,16,69,56,6,0.0199,6,6,6,0.0155,2798,1,1,1,0.0431
1083,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,5,FALSE,1,163,163,3183,16,94,82,7,0.0136,5,4,5,0.0129,2798,0,0,0,NaN
1084,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,6,FALSE,1,166,166,3183,15.5,72,58,7,0.0072,6,4,5,0.0176,2798,0,0,0,NaN
1085,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,7,FALSE,1,164,164,3183,16,81,55,7,0.0154,4,2,4,0.0198,2798,0,0,0,NaN
1086,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,8,FALSE,1,163,163,3183,17,87,50,7,0.0142,4,2,4,0.0115,2798,0,0,0,NaN
1087,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,9,FALSE,1,166,166,3183,16,87,50,7,0.0142,5,3,5,0.0201,2798,0,0,0,NaN
1088,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,10,FALSE,1,153,153,3183,17,85,48,8,0.0223,4,3,4,0.0265,2798,0,0,0,NaN
1089,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,11,FALSE,1,158,158,3183,15.5,36,36,6,0.031,3,2,3,0.0195,2798,0,0,0,NaN
108,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,155,155,3183,15,89,79,4,0.0195,1,1,1,0.0111,2798,0,0,0,NaN
1090,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,12,FALSE,1,161,161,3183,16,39,39,4,0.0164,3,2,3,0.0188,2798,0,0,0,NaN
1091,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,13,FALSE,1,158,158,3183,16,87,74,6,0.0198,3,2,3,0.0168,2798,0,0,0,NaN
1092,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,14,FALSE,1,155,155,3183,16,68,35,5,0.021,3,3,3,0.0146,2798,0,0,0,NaN
1093,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,1,FALSE,1,157,157,3183,16,30,28,2,0.0072,4,4,3,0.0279,2798,2,2,2,0.0198
1094,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,2,FALSE,1,156,156,3183,16,29,29,2,0.0098,5,5,4,0.0175,2798,1,1,1,0.0038
1095,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,3,FALSE,1,156,156,3183,17,53,33,4,0.0256,6,6,5,0.0189,2798,1,1,1,0.0038
1096,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,4,FALSE,1,161,161,3183,17,49,33,5,0.0223,7,7,6,0.0115,2798,1,1,1,0.034
1097,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,5,FALSE,1,158,158,3183,17,52,36,5,0.0227,7,7,6,0.0099,2798,1,1,1,0.034
1098,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,6,FALSE,1,163,163,3183,16,48,35,6,0.0206,6,6,5,0.0071,2798,1,1,1,0.034
1099,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,7,FALSE,1,155,155,3183,16,47,32,4,0.0101,7,6,6,0.0074,2798,5,5,3,0.0296
109,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,152,152,3183,16,76,42,6,0.0144,1,1,1,0.0161,2798,0,0,0,NaN
10,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,10,FALSE,1,161,161,3183,15,206,96,13,0.0097,5,2,5,0.0069,2798,0,0,0,NaN
1100,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,8,FALSE,1,151,151,3183,17,39,25,3,0.0166,10,9,7,0.0222,2798,5,5,3,0.0296
1101,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,9,FALSE,1,161,161,3183,16,44,44,4,0.0074,6,5,5,0.0161,2798,1,1,1,0.0011
1102,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,10,FALSE,1,155,155,3183,16,31,28,5,0.0262,4,4,3,0.0156,2798,1,1,1,0.0011
1103,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,11,FALSE,1,165,165,3183,15,44,27,5,0.0228,5,5,4,0.0094,2798,3,3,2,0.0286
1104,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,12,FALSE,1,162,162,3183,16,67,46,5,0.019,5,5,4,0.0133,2798,5,5,3,0.0211
1105,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,13,FALSE,1,157,157,3183,16,50,32,5,0.0123,6,6,5,0.0111,2798,3,3,2,0.0054
1106,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,14,FALSE,1,154,154,3183,17,65,38,4,0.0152,6,6,5,0.0173,2798,5,5,3,0.0203
1107,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,1,FALSE,1,153,153,3183,17,103,57,7,0.0098,6,5,6,0.0212,2798,1,1,1,0.0165
1108,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,155,155,3183,17,106,60,8,0.0111,6,5,6,0.0165,2798,1,1,1,0.0162
1109,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,156,156,3183,15,108,83,6,0.0128,4,3,4,0.0195,2798,1,1,1,0.0219
110,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,145,145,3183,16,92,59,4,0.0073,4,3,3,0.023,2798,0,0,0,NaN
1110,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,145,145,3183,17,163,101,11,0.0106,4,3,4,0.0143,2798,1,1,1,0.0324
1111,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,165,165,3183,16,140,86,10,0.0135,6,4,6,0.0144,2798,0,0,0,NaN
1112,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,160,160,3183,16,131,77,7,0.0127,4,2,4,0.0075,2798,0,0,0,NaN
1113,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,164,164,3183,16,101,62,7,0.0087,2,1,2,0.0034,2798,2,2,2,0.041
1114,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,154,154,3183,16.5,119,59,7,0.0103,3,1,3,0.0057,2798,1,1,1,0.0181
1115,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,153,153,3183,16,96,63,4,0.0065,4,3,4,0.0088,2798,1,1,1,0.0161
1116,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,160,160,3183,16,75,42,4,0.0038,4,3,4,0.0204,2798,1,1,1,0.0162
1117,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,154,154,3183,16,87,54,7,0.0069,4,3,4,0.0093,2798,2,2,2,0.0081
1118,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,150,150,3183,16.5,107,52,7,0.0086,5,3,5,0.0122,2798,2,2,2,0.0081
1119,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,150,150,3183,17,110,56,6,0.0078,6,4,6,0.0196,2798,1,1,1,0.0161
111,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,157,157,3183,15,71,45,5,0.0102,4,3,3,0.0299,2798,0,0,0,NaN
1120,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,151,151,3183,17,135,87,11,0.0126,5,4,5,0.0222,2798,0,0,0,NaN
1121,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,1,FALSE,1,153,153,3183,16,92,51,4,0.004,2,1,2,0,2798,1,1,1,0.0163
1122,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,2,FALSE,1,160,160,3183,16,89,47,3,0.0021,3,2,3,0.008,2798,1,1,1,0.0317
1123,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,3,FALSE,1,158,158,3183,16,162,120,5,0.0143,6,5,6,0.0131,2798,1,1,1,0.0137
1124,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,4,FALSE,1,156,156,3183,16,170,128,6,0.0128,6,5,6,0.0141,2798,1,1,1,0.014
1125,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,5,FALSE,1,150,150,3183,17,147,105,6,0.0119,6,5,6,0.0189,2798,1,1,1,0.014
1126,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,6,FALSE,1,144,144,3183,17,139,96,6,0.0105,5,4,5,0.0091,2798,1,1,1,0.014
1127,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,7,FALSE,1,158,158,3183,16,137,96,6,0.0106,7,6,5,0.0115,2798,1,1,1,0.014
1128,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,8,FALSE,1,158,158,3183,17,156,114,7,0.0125,6,5,4,0.0133,2798,1,1,1,0.014
1129,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,9,FALSE,1,144,144,3183,18,152,83,6,0.0062,7,5,5,0.0191,2798,1,1,1,0.014
112,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,152,152,3183,16,91,46,6,0.0124,4,3,3,0.0237,2798,0,0,0,NaN
1130,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,10,FALSE,1,141,141,3183,19,146,77,6,0.0055,5,3,5,0.005,2798,0,0,0,NaN
1131,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,11,FALSE,1,160,160,3183,17,157,88,9,0.0048,6,4,5,0.0216,2798,1,1,1,0.014
1132,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,12,FALSE,1,155,155,3183,18,150,80,7,0.006,5,3,4,0.0223,2798,1,1,1,0.014
1133,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,13,FALSE,1,148,148,3183,18,132,53,6,0.0079,7,4,5,0.004,2798,1,1,1,0.014
1134,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,14,FALSE,1,146,146,3183,17.5,121,53,6,0.0055,3,1,3,0.003,2798,0,0,0,NaN
1135,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,1,FALSE,1,154,154,3183,17,144,70,5,0.0052,7,6,7,0.0133,2798,2,2,2,0.0317
1136,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,2,FALSE,1,160,160,3183,16,140,76,7,0.007,6,5,6,0.0183,2798,0,0,0,NaN
1137,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,3,FALSE,1,161,161,3183,16,140,72,6,0.0078,4,3,4,0.0055,2798,1,1,1,0.0408
1138,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,4,FALSE,1,172,172,3183,14,137,69,5,0.0067,4,3,4,0.0134,2798,0,0,0,NaN
1139,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,5,FALSE,1,168,168,3183,15,143,75,7,0.0073,4,3,4,0.0134,2798,5,5,4,0.0251
113,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,1,FALSE,1,159,159,3183,16,186,70,9,0.0095,9,7,9,0.0124,2798,1,1,1,0.0037
1140,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,6,FALSE,1,167,167,3183,15,157,59,6,0.0072,6,4,6,0.0159,2798,0,0,0,NaN
1141,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,7,FALSE,1,172,172,3183,15,154,56,6,0.0065,7,5,7,0.0185,2798,2,2,2,0.0179
1142,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,8,FALSE,1,152,152,3183,17,127,59,4,0.0078,3,2,3,0.0056,2798,1,1,1,0.0228
1143,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,9,FALSE,1,152,152,3183,16,114,56,5,0.0094,6,5,6,0.0147,2798,1,1,1,0.0228
1144,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,10,FALSE,1,163,163,3183,16,131,69,7,0.0083,5,4,5,0.0147,2798,1,1,1,0.0395
1145,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,11,FALSE,1,165,165,3183,16,122,55,6,0.0076,4,3,4,0.0171,2798,1,1,1,0.0468
1146,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,12,FALSE,1,161,161,3183,16,125,57,8,0.0109,6,5,5,0.0128,2798,1,1,1,0.0183
1147,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,13,FALSE,1,165,165,3183,15,142,70,8,0.0085,6,5,5,0.0157,2798,0,0,0,NaN
1148,signed,1,TRUE,TRUE,FALSE,FALSE,combat,bicor,14,FALSE,1,160,160,3183,16,118,53,6,0.0062,5,4,4,0.0085,2798,0,0,0,NaN
1149,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,1,FALSE,1,167,167,3183,15,92,68,4,0.01,4,3,4,0.014,2798,1,1,1,0.0048
114,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,2,FALSE,1,157,157,3183,17,184,68,10,0.0096,8,6,8,0.0113,2798,1,1,1,0.0037
1150,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,2,FALSE,1,157,157,3183,16,86,57,6,0.0072,4,3,4,0.0111,2798,1,1,1,0.0081
1151,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,3,FALSE,1,160,160,3183,16,85,55,6,0.0093,2,1,2,0,2798,0,0,0,NaN
