id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval
827,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,175,175,3605,17,306,64,11,0.0019,15,8,12,0.0114,2856,2,2,2,0.0138
828,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,180,180,3605,16,244,76,14,0.004,16,11,12,0.0114,2856,5,5,4,0.0226
829,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,183,183,3605,16,315,69,14,0.0037,14,7,13,0.0123,2856,1,1,1,0.022
82,signed,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,12,FALSE,1,183,183,3605,16,264,107,11,0.012,5,3,5,0.0106,2856,0,0,0,NaN
830,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,176,176,3605,16,230,61,9,0.002,13,8,12,0.014,2856,0,0,0,NaN
831,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,178,178,3605,17,366,74,14,0.0028,21,12,17,0.0147,2856,1,1,1,6e-04
832,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,167,167,3605,17,273,62,10,0.0021,15,9,14,0.0164,2856,2,2,2,0.0325
833,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,180,180,3605,16,308,85,12,0.0057,18,13,16,0.0162,2856,1,1,1,2e-04
834,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,165,165,3605,18,257,56,10,0.0047,14,10,11,0.015,2856,1,1,1,0.0054
835,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,178,178,3605,15.5,328,62,13,0.0062,13,9,10,0.0057,2856,0,0,0,NaN
836,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,179,179,3605,15,288,63,12,0.0054,12,8,11,0.0145,2856,0,0,0,NaN
837,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,185,185,3605,16,301,61,13,0.0066,16,12,12,0.0186,2856,0,0,0,NaN
838,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,181,181,3605,16,306,64,12,0.006,14,10,12,0.0161,2856,1,1,1,5e-04
839,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,174,174,3605,17,388,80,15,0.0055,14,8,13,0.016,2856,6,6,5,0.0247
83,signed,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,13,FALSE,1,193,193,3605,15,294,121,13,0.0107,4,2,4,9e-04,2856,0,0,0,NaN
840,signed,1,TRUE,FALSE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,173,173,3605,16,415,109,16,0.008,19,13,13,0.024,2856,2,2,2,0.0105
841,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,1,FALSE,1,168,168,3605,17,218,65,8,0.0055,6,4,6,0.0089,2856,0,0,0,NaN
842,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,2,FALSE,1,177,177,3605,16,195,57,7,0.0075,8,5,8,0.0154,2856,1,1,1,0.0483
843,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,3,FALSE,1,180,180,3605,16,275,60,10,0.006,13,10,12,0.0182,2856,5,5,4,0.0284
844,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,4,FALSE,1,184,184,3605,15,273,107,10,0.0104,14,12,9,0.0121,2856,2,2,2,0.0304
845,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,5,FALSE,1,168,168,3605,17,257,99,9,0.0114,21,15,12,0.0117,2856,1,1,1,0.0396
846,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,6,FALSE,1,173,173,3605,15,234,60,9,0.0053,11,7,11,0.0127,2856,4,4,3,0.0159
847,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,7,FALSE,1,180,180,3605,16,252,59,11,0.0088,9,7,9,0.0156,2856,3,3,3,0.0352
848,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,8,FALSE,1,183,183,3605,16,226,63,9,0.0065,12,9,10,0.0212,2856,2,2,2,0.0298
849,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,9,FALSE,1,180,180,3605,16,311,102,10,0.0083,11,8,11,0.0238,2856,3,3,3,0.0339
84,signed,1,FALSE,FALSE,FALSE,FALSE,limma,bicor,14,FALSE,1,185,185,3605,15,252,112,12,0.0103,4,2,4,9e-04,2856,0,0,0,NaN
850,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,10,FALSE,1,194,194,3605,15,260,53,8,0.0069,16,13,9,0.0187,2856,3,3,2,0.0158
851,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,11,FALSE,1,179,179,3605,17,217,65,9,0.0045,9,6,8,0.0144,2856,2,2,2,0.0418
852,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,12,FALSE,1,177,177,3605,16,257,99,7,0.0073,8,5,8,0.0166,2856,1,1,1,0.041
853,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,13,FALSE,1,181,181,3605,16,233,52,7,0.0053,9,6,9,0.014,2856,2,2,2,0.042
854,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,14,FALSE,1,181,181,3605,16,281,115,10,0.0085,18,14,13,0.024,2856,3,3,3,0.0275
855,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,1,FALSE,1,183,183,3605,15,176,63,11,0.0101,6,4,6,0.018,2856,1,1,1,0.0237
856,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,2,FALSE,1,180,180,3605,15,171,58,9,0.0055,15,12,10,0.0169,2856,2,2,2,0.0105
857,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,3,FALSE,1,177,177,3605,15,215,62,10,0.0058,21,19,11,0.0224,2856,4,4,2,0.0231
858,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,4,FALSE,1,182,182,3605,16.5,215,87,10,0.0102,13,12,9,0.0123,2856,2,2,2,0.023
859,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,5,FALSE,1,170,170,3605,17,161,56,6,0.0058,11,8,10,0.0183,2856,2,2,2,0.0142
85,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,1,FALSE,1,190,190,3605,15,329,54,10,0.0044,12,6,11,0.0141,2856,1,1,1,0.0367
860,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,6,FALSE,1,173,173,3605,18,175,56,9,0.0139,6,4,6,0.0137,2856,1,1,1,0.0237
861,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,7,FALSE,1,182,182,3605,16,142,49,5,0.0055,6,4,6,0.0146,2856,0,0,0,NaN
862,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,8,FALSE,1,178,178,3605,16,171,55,10,0.0066,9,8,9,0.0131,2856,1,1,1,0.0025
863,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,9,FALSE,1,181,181,3605,17,154,52,5,0.0067,9,8,8,0.024,2856,1,1,1,0.0025
864,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,10,FALSE,1,173,173,3605,17,147,54,9,0.0097,11,11,7,0.0231,2856,0,0,0,NaN
865,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,11,FALSE,1,178,178,3605,16,141,47,7,0.0045,9,8,6,0.0217,2856,1,1,1,0.0206
866,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,12,FALSE,1,184,184,3605,16,163,81,9,0.0057,7,6,5,0.0203,2856,3,3,3,0.0181
867,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,13,FALSE,1,178,178,3605,17,173,82,8,0.0079,10,9,6,0.021,2856,1,1,1,0.021
868,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,14,FALSE,1,163,163,3605,18,215,101,8,0.0107,13,12,8,0.0206,2856,5,5,3,0.0122
869,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,1,FALSE,1,169,169,3605,16,183,50,6,0.0038,9,6,9,0.0176,2856,0,0,0,NaN
86,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,2,FALSE,1,171,171,3605,18,335,63,11,0.0043,9,3,9,0.0155,2856,0,0,0,NaN
870,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,2,FALSE,1,186,186,3605,16.5,195,95,6,0.0113,7,4,7,0.0168,2856,0,0,0,NaN
871,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,3,FALSE,1,177,177,3605,16,196,60,8,0.0083,8,6,7,0.0194,2856,2,2,1,0.0245
872,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,4,FALSE,1,182,182,3605,16,205,60,7,0.0099,7,5,7,0.0194,2856,0,0,0,NaN
873,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,5,FALSE,1,177,177,3605,16,220,56,9,0.0109,14,11,9,0.0226,2856,0,0,0,NaN
874,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,6,FALSE,1,187,187,3605,16,226,59,9,0.0109,10,6,9,0.0185,2856,1,1,1,0.019
875,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,7,FALSE,1,185,185,3605,16,203,60,8,0.0098,11,7,8,0.0217,2856,0,0,0,NaN
876,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,8,FALSE,1,189,189,3605,16,142,56,6,0.0098,5,3,5,0.0093,2856,0,0,0,NaN
877,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,9,FALSE,1,171,171,3605,17,230,110,9,0.0126,9,6,8,0.0138,2856,0,0,0,NaN
878,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,10,FALSE,1,178,178,3605,18,152,48,4,0.0043,7,4,7,0.0123,2856,1,1,1,0.0013
879,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,11,FALSE,1,176,176,3605,17,142,54,6,0.0097,9,7,8,0.0188,2856,0,0,0,NaN
87,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,3,FALSE,1,176,176,3605,17,263,86,12,0.0048,7,2,7,0.006,2856,0,0,0,NaN
880,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,12,FALSE,1,175,175,3605,16,120,55,5,0.0052,4,3,4,0.0092,2856,0,0,0,NaN
881,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,13,FALSE,1,174,174,3605,16,238,64,9,0.0098,8,4,8,0.0149,2856,0,0,0,NaN
882,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,14,FALSE,1,179,179,3605,16,208,55,7,0.0044,6,3,5,0.0109,2856,0,0,0,NaN
883,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,1,FALSE,1,178,178,3605,17,286,59,11,0.0041,17,11,13,0.0188,2856,1,1,1,7e-04
884,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,2,FALSE,1,179,179,3605,16,258,57,11,0.0041,13,8,10,0.0205,2856,1,1,1,4e-04
885,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,3,FALSE,1,179,179,3605,16,278,63,11,0.0054,14,9,12,0.0143,2856,1,1,1,4e-04
886,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,4,FALSE,1,170,170,3605,17,343,67,14,0.0034,12,5,11,0.0142,2856,2,2,2,0.0236
887,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,5,FALSE,1,182,182,3605,15.5,341,110,14,0.0062,21,14,14,0.0147,2856,7,7,4,0.0177
888,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,6,FALSE,1,173,173,3605,16,267,70,11,0.0045,22,16,13,0.0174,2856,5,5,2,0.0123
889,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,7,FALSE,1,183,183,3605,16,297,62,12,0.0032,17,9,13,0.0103,2856,3,3,3,0.0196
88,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,4,FALSE,1,169,169,3605,17,278,92,12,0.0055,7,2,7,0.0043,2856,0,0,0,NaN
890,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,8,FALSE,1,175,175,3605,16,364,79,14,0.0056,15,8,12,0.0131,2856,4,4,4,0.0185
891,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,9,FALSE,1,178,178,3605,16,382,95,14,0.0052,19,11,15,0.0118,2856,4,4,4,0.027
892,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,10,FALSE,1,176,176,3605,16,315,56,12,0.0047,20,14,15,0.0178,2856,7,7,4,0.0202
893,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,11,FALSE,1,183,183,3605,15,335,68,11,0.0051,17,11,12,0.0121,2856,6,6,3,0.0227
894,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,12,FALSE,1,188,188,3605,15,350,100,12,0.0052,15,9,12,0.0102,2856,1,1,1,0.0011
895,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,13,FALSE,1,181,181,3605,15,269,67,11,0.0036,18,12,13,0.0117,2856,5,5,2,0.0129
896,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor-dist,14,FALSE,1,172,172,3605,16.5,289,83,14,0.0053,15,10,10,0.0193,2856,5,5,2,0.0279
897,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,1,FALSE,1,185,185,3605,15,200,56,9,0.0085,12,9,12,0.013,2856,1,1,1,0.0285
898,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,2,FALSE,1,179,179,3605,15,197,53,8,0.0081,13,10,11,0.0128,2856,1,1,1,0.0285
899,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,3,FALSE,1,173,173,3605,16,218,74,11,0.0104,11,8,11,0.016,2856,1,1,1,0.0285
89,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,5,FALSE,1,175,175,3605,18,316,69,11,0.0029,9,3,9,0.0067,2856,1,1,1,0.007
8,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,8,FALSE,1,178,178,3605,17,324,53,12,0.0052,15,10,12,0.01,2856,2,2,1,0.019
900,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,4,FALSE,1,163,163,3605,17,254,67,10,0.0085,10,5,8,0.0096,2856,1,1,1,0.0308
901,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,5,FALSE,1,175,175,3605,15,251,75,13,0.0095,6,5,6,0.0042,2856,1,1,1,0.0284
902,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,6,FALSE,1,174,174,3605,16,235,72,14,0.0117,7,6,6,0.0151,2856,0,0,0,NaN
903,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,7,FALSE,1,191,191,3605,16,229,57,13,0.0101,7,4,7,0.0145,2856,0,0,0,NaN
904,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,8,FALSE,1,189,189,3605,15,232,55,11,0.0081,8,6,8,0.0179,2856,0,0,0,NaN
905,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,9,FALSE,1,181,181,3605,17,237,61,14,0.0071,11,8,11,0.0182,2856,0,0,0,NaN
906,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,10,FALSE,1,179,179,3605,17,225,67,14,0.0062,14,10,14,0.015,2856,0,0,0,NaN
907,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,11,FALSE,1,182,182,3605,17,215,57,12,0.0059,9,5,9,0.0081,2856,0,0,0,NaN
908,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,12,FALSE,1,185,185,3605,17,215,56,10,0.0055,9,5,9,0.0098,2856,0,0,0,NaN
909,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,13,FALSE,1,163,163,3605,18,258,83,12,0.0077,7,5,7,0.0075,2856,0,0,0,NaN
90,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,6,FALSE,1,183,183,3605,18,305,80,13,0.0055,10,5,10,0.0046,2856,1,1,1,0.007
910,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor,14,FALSE,1,191,191,3605,15,245,60,10,0.0075,9,5,9,0.0114,2856,0,0,0,NaN
911,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,1,FALSE,1,179,179,3605,15,216,109,9,0.0088,9,6,9,0.0104,2856,1,1,1,0.0096
912,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,2,FALSE,1,176,176,3605,16,217,104,8,0.0073,9,6,8,0.0122,2856,1,1,1,0.0096
913,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,3,FALSE,1,185,185,3605,15,173,86,8,0.0054,7,5,7,0.0037,2856,2,2,2,0.0113
914,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,4,FALSE,1,184,184,3605,16,216,57,10,0.0079,9,5,9,0.0103,2856,1,1,1,0.0096
915,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,5,FALSE,1,190,190,3605,16,207,64,8,0.0075,7,3,7,0.0041,2856,2,2,2,0.0261
916,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,6,FALSE,1,190,190,3605,15,196,54,8,0.0067,7,3,7,0.0041,2856,1,1,1,0.0096
917,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,7,FALSE,1,175,175,3605,16,184,58,9,0.0065,7,4,7,0.0058,2856,1,1,1,0.0096
918,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,8,FALSE,1,193,193,3605,16,215,57,10,0.013,6,3,6,0.0063,2856,0,0,0,NaN
919,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,9,FALSE,1,174,174,3605,17,218,90,9,0.0111,8,6,5,0.0067,2856,4,4,1,0.0368
91,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,7,FALSE,1,172,172,3605,18,313,68,11,0.0062,8,3,8,0.0035,2856,0,0,0,NaN
920,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,10,FALSE,1,181,181,3605,16,295,96,11,0.0084,8,2,8,0.0191,2856,0,0,0,NaN
921,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,11,FALSE,1,184,184,3605,15.5,214,56,10,0.0059,11,8,10,0.0149,2856,2,2,2,0.0401
922,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,12,FALSE,1,162,162,3605,17.5,285,60,11,0.0072,12,7,11,0.014,2856,2,2,2,0.0401
923,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,13,FALSE,1,171,171,3605,17,255,60,10,0.0066,17,12,12,0.0211,2856,4,4,3,0.023
924,signed,1,TRUE,FALSE,FALSE,TRUE,limma,bicor,14,FALSE,1,176,176,3605,16.5,244,84,12,0.0068,10,5,10,0.0259,2856,0,0,0,NaN
925,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,1,FALSE,1,182,182,3605,15.5,113,61,6,0.007,7,5,4,0.0154,2856,0,0,0,NaN
926,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,2,FALSE,1,185,185,3605,15,88,47,4,0.0013,8,7,7,0.0168,2856,0,0,0,NaN
927,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,3,FALSE,1,192,192,3605,15,133,44,4,0.0089,7,5,6,0.0262,2856,0,0,0,NaN
928,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,4,FALSE,1,187,187,3605,15,128,53,9,0.008,6,5,5,0.0097,2856,1,1,1,0.0354
929,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,5,FALSE,1,175,175,3605,16,185,70,8,0.0075,10,7,8,0.0173,2856,3,3,3,0.0274
92,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,8,FALSE,1,175,175,3605,16,355,97,13,0.0089,8,3,8,0.0119,2856,0,0,0,NaN
930,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,6,FALSE,1,174,174,3605,16,153,77,7,0.0043,9,6,7,0.0183,2856,3,3,3,0.0258
931,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,7,FALSE,1,172,172,3605,16,191,76,8,0.0053,8,5,5,0.0112,2856,1,1,1,0.0029
932,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,8,FALSE,1,178,178,3605,16,140,54,6,0.0066,5,3,4,0.0021,2856,0,0,0,NaN
933,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,9,FALSE,1,184,184,3605,16,229,45,8,0.006,9,6,6,0.0141,2856,1,1,1,0.037
934,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,10,FALSE,1,170,170,3605,17,180,66,6,0.0079,10,7,7,0.0117,2856,1,1,1,0.0067
935,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,11,FALSE,1,179,179,3605,16,203,89,8,0.0089,13,9,9,0.0144,2856,1,1,1,0.0067
936,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,12,FALSE,1,189,189,3605,15,237,85,8,0.0087,11,8,8,0.02,2856,1,1,1,0.0038
937,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,13,FALSE,1,182,182,3605,16,183,77,8,0.0046,8,5,8,0.0151,2856,3,3,3,0.0223
938,signed,1,TRUE,FALSE,FALSE,TRUE,limma,spearman,14,FALSE,1,178,178,3605,17,208,77,10,0.0063,12,10,8,0.0161,2856,2,2,2,0.0212
939,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,1,FALSE,1,175,175,3605,17,299,56,8,0.0028,13,8,12,0.0177,2856,1,1,1,0.0022
93,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,9,FALSE,1,174,174,3605,16.5,343,79,13,0.0047,8,2,8,0.0074,2856,0,0,0,NaN
940,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,2,FALSE,1,179,179,3605,16,285,59,9,0.0036,9,6,9,0.0122,2856,1,1,1,5e-04
941,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,3,FALSE,1,181,181,3605,16,335,57,10,0.0031,13,7,12,0.0123,2856,1,1,1,0.0039
942,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,4,FALSE,1,177,177,3605,16,300,58,12,0.0036,9,4,9,0.0088,2856,2,2,2,0.0097
943,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,5,FALSE,1,176,176,3605,16,262,61,9,0.0032,11,7,10,0.0122,2856,2,2,2,0.0016
944,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,6,FALSE,1,171,171,3605,16,252,55,9,0.0054,15,9,12,0.0122,2856,2,2,2,0.0169
945,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,7,FALSE,1,191,191,3605,17,286,50,10,0.0035,10,6,10,0.013,2856,2,2,2,0.0238
946,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,8,FALSE,1,179,179,3605,16,286,58,10,0.0063,12,7,11,0.0173,2856,3,3,2,0.0147
947,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,9,FALSE,1,181,181,3605,16,309,62,14,0.007,10,6,10,0.0128,2856,1,1,1,4e-04
948,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,10,FALSE,1,186,186,3605,16,257,55,9,0.0053,10,6,10,0.0117,2856,0,0,0,NaN
949,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,11,FALSE,1,191,191,3605,15,299,53,9,0.0042,12,5,12,0.0139,2856,1,1,1,0.0035
94,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,10,FALSE,1,174,174,3605,17,332,74,12,0.0042,8,2,8,0.0093,2856,0,0,0,NaN
950,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,12,FALSE,1,188,188,3605,16,302,66,12,0.0036,8,3,8,0.0088,2856,1,1,1,0.0473
951,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,13,FALSE,1,180,180,3605,16,312,83,14,0.0073,9,5,9,0.0126,2856,2,2,2,0.0047
952,signed,1,TRUE,FALSE,FALSE,TRUE,limma,cor-dist,14,FALSE,1,183,183,3605,16,263,56,10,0.0057,8,4,8,0.017,2856,1,1,1,0.0013
953,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,1,FALSE,1,182,182,3605,16,212,54,8,0.0048,11,8,8,0.0084,2856,1,1,1,0.0425
954,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,2,FALSE,1,175,175,3605,16,199,86,9,0.0109,11,8,8,0.0157,2856,1,1,1,0.0407
955,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,3,FALSE,1,175,175,3605,16,197,49,8,0.0068,12,7,9,0.014,2856,1,1,1,0.047
956,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,4,FALSE,1,179,179,3605,16,236,66,9,0.0053,13,9,10,0.0189,2856,1,1,1,0.0367
957,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,5,FALSE,1,175,175,3605,17,292,144,12,0.0084,13,8,11,0.0177,2856,3,3,3,0.0408
958,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,6,FALSE,1,168,168,3605,17,285,138,9,0.0078,11,9,8,0.0164,2856,1,1,1,0.0435
959,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,7,FALSE,1,174,174,3605,16,272,161,13,0.0089,15,11,12,0.0199,2856,1,1,1,0.0371
95,signed,1,FALSE,FALSE,FALSE,FALSE,limma,spearman,11,FALSE,1,175,175,3605,17,293,67,10,0.004,6,1,6,8e-04,2856,0,0,0,NaN
960,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,8,FALSE,1,180,180,3605,15.5,282,141,8,0.0082,13,10,10,0.0181,2856,1,1,1,0.0367
961,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,9,FALSE,1,177,177,3605,16,317,160,10,0.0083,16,13,11,0.0215,2856,2,2,2,0.0359
962,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,10,FALSE,1,180,180,3605,16,195,51,8,0.006,14,10,11,0.0183,2856,0,0,0,NaN
963,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,11,FALSE,1,178,178,3605,16,199,62,9,0.0051,13,9,10,0.0182,2856,2,2,2,0.0269
964,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,12,FALSE,1,182,182,3605,16,179,69,9,0.0097,12,9,12,0.0175,2856,1,1,1,0.0212
965,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,13,FALSE,1,173,173,3605,17,193,77,7,0.0073,9,7,9,0.017,2856,4,4,4,0.0239
966,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor,14,FALSE,1,175,175,3605,16,167,51,8,0.0086,8,7,8,0.0139,2856,2,2,2,0.0308
967,signed,1,TRUE,FALSE,FALSE,TRUE,combat,bicor,1,FALSE,1,167,167,3605,16,193,59,9,0.0067,11,8,10,0.0159,2856,0,0,0,NaN
968,signed,1,TRUE,FALSE,FALSE,TRUE,combat,bicor,2,FALSE,1,173,173,3605,16,190,56,7,0.005,21,16,10,0.0255,2856,0,0,0,NaN
