id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
1000,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,6,FALSE,1,724,724,14795,16,1506,976,61,0.0136,4199.59952386412,78,64,34,0.0196,165.564145748018,55119,22531835.24,19603.49,563,395,45,0.0131,1492.28250681159,47,44,23,0.0271,78.7034573996573
1001,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,7,FALSE,1,713,713,14795,16,1736,995,51,0.0133,4948.61850376827,72,59,27,0.0225,147.569432584732,55119,17734481.93,15464.24,641,472,53,0.0123,1703.38599360616,101,88,30,0.0272,176.732379632449
1002,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,8,FALSE,1,705,705,14795,17,1767,1050,52,0.013,5098.84804091847,98,77,28,0.0208,203.060691242831,55119,14062316.71,12284.37,628,494,56,0.0156,1637.73313219849,69,67,24,0.0284,115.868915813748
1003,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,9,FALSE,1,714,714,14795,16,1639,1032,60,0.0137,4714.85614620835,58,42,32,0.0196,124.914057177972,55119,11224673.38,9818.03,519,365,56,0.0118,1497.96897793829,47,45,21,0.0272,88.7256493791842
1004,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,10,FALSE,1,717,717,14795,16,1727,1027,66,0.0148,4867.59361497253,65,46,36,0.0175,137.711278086845,55119,9015135.37,7890.47,572,387,57,0.013,1585.7891654818,79,68,26,0.0298,151.053224539086
1005,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,11,FALSE,1,716,716,14795,17,1978,1174,62,0.0134,5530.44951569232,70,57,33,0.0137,163.379723825996,55119,7283043.68,6374.04,619,493,55,0.0138,1634.01062923897,91,78,23,0.0284,151.798307706788
1006,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,12,FALSE,1,712,712,14795,16,1357,809,53,0.0145,3904.28499339872,53,44,31,0.0181,111.509856312965,55119,5916726.59,5173.89,484,374,51,0.0167,1310.1365045364,81,71,23,0.0298,130.175809072035
1007,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,13,FALSE,1,723,723,14795,16,1647,1005,59,0.0132,4601.03077521886,56,51,25,0.0152,128.553798496049,55119,4832556.10,4218.80,526,430,55,0.0138,1530.9425806985,47,42,21,0.0261,83.2050294630234
1008,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,14,FALSE,1,725,725,14795,16,1333,790,55,0.0132,3864.62132496685,70,61,26,0.0215,137.176482258109,55119,3967402.50,3454.78,613,414,52,0.0156,1430.41954375324,158,138,21,0.0297,281.00147727319
1009,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,1,FALSE,1,717,717,14795,16,1316,877,54,0.0113,4648.19027198158,76,59,27,0.0175,191.018608467646,55119,111669743.91,94483.71,504,341,35,0.0114,1912.14416019651,153,130,30,0.0224,321.149391235316
100,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,721,721,14795,17,1527,889,51,0.0149,4462.13835919235,67,55,28,0.0107,176.240236978536,55119,109243285.08,98749.87,409,275,41,0.0123,1482.6406034985,194,155,28,0.0267,353.320884615367
1010,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,2,FALSE,1,721,721,14795,16,1114,710,51,0.0104,4243.86335471136,89,69,24,0.0151,229.069449728006,55119,68883578.05,67378.88,583,455,38,0.0101,2129.97007359083,112,98,21,0.021,254.251034225646
1011,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,3,FALSE,1,708,708,14795,17,1168,780,51,0.0108,4363.28119314833,102,76,25,0.0184,244.024475295027,55119,47233481.99,53100.59,660,487,39,0.0122,2258.70873838272,93,80,25,0.0275,203.914810743557
1012,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,4,FALSE,1,728,728,14795,16,1238,820,51,0.0096,4690.77974434115,86,70,23,0.0156,224.714090073299,55119,34560494.48,43919.69,563,439,35,0.0112,2141.74153447506,60,53,22,0.0224,150.673911457494
1013,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,5,FALSE,1,728,728,14795,16,1414,911,55,0.0111,4811.17273050165,100,82,26,0.0164,248.082957694744,55119,26412920.77,37360.12,640,477,36,0.0112,2191.63177987118,54,50,22,0.019,154.567203893674
1014,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,6,FALSE,1,744,744,14795,16,1240,847,57,0.0107,4450.30869517037,101,75,28,0.0159,252.682436783515,55119,20829168.34,32380.42,564,383,42,0.0098,2144.54507741817,100,87,22,0.0245,216.845922344493
1015,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,7,FALSE,1,714,714,14795,16,1181,776,54,0.0119,3949.14837257587,73,57,30,0.0219,170.259932390203,55119,16822485.91,28451.03,553,381,40,0.0121,1807.99861797987,128,112,19,0.0288,254.436826312316
1016,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,8,FALSE,1,734,734,14795,16,1245,817,60,0.011,4243.15950150679,101,79,34,0.0182,241.02519555759,55119,13845989.75,25265.82,531,400,40,0.0105,1808.70024365914,82,76,22,0.0307,187.208514034767
1017,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,9,FALSE,1,716,716,14795,16,1264,845,52,0.0112,4340.77978792105,84,68,31,0.0154,211.622385746407,55119,11573764.53,22631.54,507,377,47,0.0116,1654.03186635281,78,67,24,0.0289,182.308257762229
1018,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,10,FALSE,1,752,752,14795,15,1202,808,49,0.0102,4231.80094277504,85,64,31,0.0165,213.978277235381,55119,9800457.31,20418.41,554,434,46,0.0147,1753.83935398291,98,86,18,0.0289,213.156343321691
1019,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,11,FALSE,1,738,738,14795,16,1127,766,47,0.0094,4192.82019273543,74,55,25,0.0202,177.629592624384,55119,8390885.78,18535.21,496,376,45,0.0109,1642.63609064078,109,87,16,0.0281,230.60720658562
101,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,713,713,14795,17,1490,873,59,0.0127,4579.58878741077,87,69,35,0.0141,216.816738278527,55119,83352976.95,77908.86,392,272,38,0.0118,1460.28174422047,117,85,30,0.026,234.612914684275
1020,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,12,FALSE,1,723,723,14795,16,1214,775,46,0.0096,4317.03660490044,75,58,25,0.018,182.561184459726,55119,7252863.62,16915.56,561,410,48,0.0112,1732.81338695282,76,67,26,0.0255,176.658357973452
1021,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,13,FALSE,1,740,740,14795,16,1207,774,52,0.0111,4124.09688386525,96,69,27,0.0185,234.721376330379,55119,6321670.12,15509.86,526,376,46,0.0118,1602.50545767384,112,91,35,0.028,230.109162500359
1022,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,14,FALSE,1,715,715,14795,16,1300,854,51,0.0107,4587.0825086423,74,58,27,0.0209,180.600140148597,55119,5550742.75,14280.17,464,344,43,0.0132,1555.10525186924,91,74,27,0.0268,200.591108038084
1023,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,1,FALSE,1,722,722,14795,16,1212,781,50,0.0125,3641.79534539598,60,46,24,0.0125,159.498749878858,55119,111425904.89,93514.74,434,297,40,0.0103,1421.48176522415,91,65,28,0.0235,177.2074393029
1024,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,2,FALSE,1,729,729,14795,16,1196,750,43,0.0115,3796.87376898043,68,52,27,0.0134,186.199285341978,55119,67788659.37,65329.52,442,298,40,0.0116,1476.1877861875,163,127,25,0.0278,293.413227739161
1025,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,3,FALSE,1,709,709,14795,16,1388,923,43,0.0119,4320.51182092672,60,47,28,0.0113,173.609884702807,55119,45712209.83,50504.42,473,317,45,0.0102,1563.41835646942,106,68,26,0.0206,213.797851838858
1026,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,4,FALSE,1,708,708,14795,16,1341,870,49,0.0126,4066.25732567415,63,48,26,0.0124,181.972804090834,55119,32899208.19,41082.62,529,379,42,0.0131,1680.66653606017,96,58,29,0.0248,181.940725478427
1027,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,5,FALSE,1,729,729,14795,16,1227,756,50,0.0117,3766.15499627968,67,52,30,0.0154,178.704843462277,55119,24758693.67,34443.76,451,262,38,0.0081,1548.66512219108,210,139,31,0.0273,369.365885454354
1028,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,6,FALSE,1,726,726,14795,16,1256,779,56,0.0122,3773.70714725537,61,46,24,0.0116,170.17890424805,55119,19251104.53,29472.40,541,348,42,0.0114,1696.4809376309,147,102,28,0.0245,269.068836333941
1029,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,7,FALSE,1,709,709,14795,17,1334,833,51,0.0124,3970.29176164871,65,46,29,0.0119,174.145972712518,55119,15349518.43,25600.03,543,355,44,0.0126,1645.56133297747,105,61,28,0.0281,191.751614410841
102,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,700,700,14795,17,1516,883,62,0.014,4196.8046595632,71,56,33,0.011,202.757911927274,55119,64841635.08,62046.76,513,393,47,0.0161,1473.19571764834,127,98,26,0.027,245.53160454742
1030,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,8,FALSE,1,727,727,14795,16,1146,677,49,0.0118,3442.73190881264,80,59,37,0.0156,195.938592950476,55119,12486758.44,22498.75,592,377,42,0.0125,1742.42591197201,97,56,26,0.0285,174.507903626042
1031,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,9,FALSE,1,727,727,14795,16,1239,741,46,0.0127,3729.04653850113,78,58,32,0.014,196.910322563062,55119,10326851.71,19962.64,552,366,45,0.0094,1799.33013442357,98,57,25,0.0223,192.752532716719
1032,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,10,FALSE,1,715,715,14795,16,1145,691,49,0.0124,3513.85245302852,82,65,35,0.0154,195.493562358324,55119,8659690.52,17854.25,528,346,36,0.0099,1668.44929128268,110,64,26,0.0237,204.252594341409
1033,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,11,FALSE,1,719,719,14795,16,1173,685,47,0.0126,3571.63031996671,59,43,32,0.014,149.102663567143,55119,7348103.91,16077.69,494,309,34,0.0087,1673.30942996444,91,63,32,0.0225,167.597645075329
1034,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,12,FALSE,1,747,747,14795,16,1164,674,50,0.0131,3532.34386666032,85,63,38,0.0127,211.641591836088,55119,6299355.53,14563.74,536,341,41,0.0109,1704.96585866967,76,48,28,0.0236,139.915371165857
1035,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,13,FALSE,1,746,746,14795,16,1208,728,54,0.0136,3626.32560228578,91,68,36,0.013,222.609860350706,55119,5448906.63,13261.03,538,350,43,0.0086,1842.22249733702,67,41,21,0.0228,145.648085644726
1036,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,14,FALSE,1,719,719,14795,16,1220,710,59,0.0139,3622.7508852798,90,68,37,0.0121,222.086125190888,55119,4750728.03,12130.63,586,367,45,0.0128,1790.47706401459,96,68,25,0.0235,197.411743411391
1037,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,1,FALSE,1,725,725,14795,16,896,537,44,0.012,2815.21450290177,80,66,27,0.015,206.020875105408,55119,111418754.33,93644.62,497,371,34,0.012,1657.97519268509,75,63,28,0.0214,173.595072209616
1038,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,2,FALSE,1,697,697,14795,17,1050,617,49,0.0145,3035.32099066529,72,63,31,0.0209,157.148149091844,55119,67628549.50,65072.72,492,357,40,0.0133,1530.78374165936,121,107,25,0.0227,234.793977715318
1039,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,3,FALSE,1,722,722,14795,16,1175,702,50,0.0123,3520.79439518625,106,85,27,0.0217,217.274053782165,55119,45477991.60,50023.90,524,307,42,0.0123,1542.23281938908,96,83,24,0.0236,208.677435236014
103,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,725,725,14795,17,1733,1054,63,0.0141,4807.14074551639,101,81,39,0.0153,237.071639706233,55119,51018300.62,49720.17,460,326,49,0.0158,1315.65070969801,120,97,31,0.0241,242.565719815116
1040,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,4,FALSE,1,726,726,14795,16,1290,751,47,0.0132,3849.84092738759,72,58,21,0.0191,171.317479543288,55119,32637401.08,40473.39,416,262,36,0.0097,1567.91366954111,106,96,26,0.0234,224.977649854366
1041,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,5,FALSE,1,734,734,14795,15,1077,592,44,0.0129,3466.8168917276,74,55,30,0.0193,167.437688899303,55119,24492110.58,33754.44,514,329,41,0.0119,1691.78467958385,120,106,19,0.0251,252.76683952002
1042,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,6,FALSE,1,731,731,14795,16,1126,732,48,0.0137,3531.33304002327,95,70,22,0.015,243.885369485639,55119,18990176.31,28730.50,502,387,36,0.0124,1740.67705013521,133,115,25,0.0276,258.714873070114
1043,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,7,FALSE,1,736,736,14795,16,1093,690,47,0.0145,3441.35711737252,80,61,24,0.0224,186.725711290456,55119,15098486.93,24822.79,421,300,30,0.0111,1578.32362292262,115,85,29,0.0232,241.349828810795
1044,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,8,FALSE,1,719,719,14795,17,1066,638,51,0.0127,3377.8009129335,65,54,27,0.0146,175.6295426163,55119,12246890.11,21697.89,472,322,39,0.0101,1653.41039450285,127,92,34,0.0224,262.166126052842
1045,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,9,FALSE,1,750,750,14795,16,1057,657,55,0.013,3293.29011626595,71,57,26,0.0164,186.220316379243,55119,10098068.24,19146.58,462,340,38,0.0101,1640.35946382263,164,132,36,0.0261,314.265035219363
1046,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,10,FALSE,1,741,741,14795,15,1112,664,46,0.0135,3452.63072612648,89,67,26,0.0192,198.857457222639,55119,8441372.86,17029.30,512,358,39,0.0126,1683.2318009158,111,87,29,0.024,225.891020315481
1047,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,11,FALSE,1,738,738,14795,16,1116,668,44,0.0133,3538.94763418189,61,50,25,0.0145,165.674214941279,55119,7139472.91,15248.71,430,319,39,0.0112,1535.86560414563,130,103,29,0.0249,256.40982102547
1048,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,12,FALSE,1,737,737,14795,16,1156,676,46,0.013,3709.71029345242,79,60,24,0.0243,183.731040927159,55119,6099640.45,13734.55,413,286,35,0.0093,1580.41129709781,88,66,25,0.0182,203.458602867025
1049,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,13,FALSE,1,741,741,14795,16,1207,755,45,0.0136,3681.18041419451,67,57,24,0.0147,173.064548263705,55119,5257410.23,12434.67,496,335,36,0.0105,1673.89278781011,124,114,22,0.0267,228.375661042661
104,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,725,725,14795,17,1911,1221,61,0.0157,5205.79363155631,106,79,37,0.0148,265.141674195442,55119,40457946.85,40025.71,544,383,43,0.0131,1717.44842103446,59,46,22,0.0213,144.115306281221
1050,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,707,707,14795,16,1279,749,48,0.0137,3826.01366074509,64,49,24,0.0134,156.508956895646,55119,4566843.46,11309.53,497,302,38,0.0109,1608.20527705984,64,55,21,0.0198,163.70276906304
1051,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,712,712,14795,16,1907,1212,65,0.0147,4968.4670502207,67,55,22,0.0146,150.371975289,55119,111436979.61,93234.39,494,394,49,0.0136,1459.89982654328,104,89,26,0.0278,181.624929317747
1052,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,704,704,14795,17,1908,1171,65,0.0135,5307.422845961,89,72,28,0.0183,199.12434618331,55119,66774378.15,62171.97,573,439,46,0.012,1693.55475732196,124,108,30,0.0274,219.689079104968
1053,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,722,722,14795,16,1542,904,68,0.0157,3947.13142259107,69,58,27,0.0172,159.392210810149,55119,44197899.89,45609.04,491,377,46,0.0114,1349.42656774565,149,136,26,0.0299,254.161343828331
1054,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,729,729,14795,16,1508,949,59,0.0143,4132.44498341934,68,55,28,0.0212,143.003949924242,55119,30966445.31,35021.89,500,387,41,0.0113,1299.49656855293,90,80,31,0.0252,167.936320033448
1055,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,730,730,14795,16,1612,961,56,0.0146,4283.07207792202,98,76,35,0.0174,205.390324762931,55119,22440715.50,27551.78,550,412,45,0.0134,1372.66590256278,128,108,30,0.025,232.624012800219
1056,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,734,734,14795,15,1527,889,65,0.0139,4212.69457122369,84,70,32,0.0199,168.152256676505,55119,16626428.00,22008.05,597,437,48,0.0146,1574.6495569532,85,76,28,0.0262,149.774260388535
1057,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,734,734,14795,15.5,1558,919,57,0.0134,4538.13250033759,68,55,30,0.0197,133.468070650045,55119,12521345.77,17778.79,542,341,49,0.0165,1352.96041335224,89,72,24,0.0254,157.764374866757
1058,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,720,720,14795,16,1497,846,58,0.0134,4175.42653639684,58,48,22,0.0155,123.061228078669,55119,9555647.46,14495.91,548,397,45,0.0125,1463.68121431466,58,49,18,0.0256,107.401553223767
1059,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,708,708,14795,17,1532,938,59,0.0144,4325.71324783758,59,51,26,0.0175,126.480391441114,55119,7376617.13,11915.34,432,291,44,0.0152,1238.12679074369,89,79,19,0.0296,172.875201407639
105,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,728,728,14795,16,1539,963,61,0.0137,4530.94823845108,92,75,30,0.0198,185.051185554121,55119,32281521.97,32341.97,471,333,45,0.0147,1253.83108917135,87,68,26,0.0237,179.830650290175
1060,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,738,738,14795,16,1755,1010,59,0.0151,4638.54808698397,65,54,28,0.0191,134.69446369207,55119,5753651.15,9866.01,586,430,43,0.0146,1580.2929519733,54,44,22,0.0255,101.869352277862
1061,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,716,716,14795,17,1736,997,60,0.0137,4777.67028342275,68,58,22,0.0123,154.735459824006,55119,4530582.86,8224.11,454,308,47,0.012,1254.11048808145,86,75,25,0.0212,188.070746394816
1062,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,722,722,14795,16,1701,913,60,0.0136,4718.31575562669,53,45,19,0.0112,128.510090879943,55119,3599104.03,6898.12,542,409,46,0.0123,1404.44163274268,74,58,25,0.0244,151.509425488675
1063,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,753,753,14795,15,1367,754,54,0.0133,3614.07525064224,50,40,24,0.0156,112.804926026574,55119,2882773.60,5819.41,431,316,45,0.011,1281.48852306287,74,66,24,0.024,136.847519905216
1064,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,723,723,14795,16,1339,743,60,0.0133,3702.42750265172,50,41,24,0.015,111.482306134291,55119,2326885.20,4935.93,478,323,49,0.0154,1322.5585225007,95,87,22,0.0282,181.144381641451
1065,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,1,FALSE,1,714,714,14795,16,1129,676,52,0.0125,3616.47782276417,74,59,32,0.0101,229.959950505811,55119,110885594.49,93563.62,634,430,41,0.0131,1983.07378729973,71,48,28,0.0188,162.219340762561
1066,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,2,FALSE,1,710,710,14795,16,1338,816,54,0.0108,4945.38033498262,86,70,33,0.0119,243.938548555207,55119,69471849.78,67740.81,726,499,45,0.0157,2212.48499400177,142,100,24,0.0243,281.568513683223
1067,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,3,FALSE,1,722,722,14795,16,1195,770,53,0.0121,3860.03770132074,75,60,25,0.0117,217.136854275787,55119,48619995.82,54286.28,493,311,41,0.0105,1612.10390107636,147,117,30,0.0237,287.252102726777
1068,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,4,FALSE,1,720,720,14795,16,1197,772,57,0.0117,3931.19760726557,84,69,32,0.0131,233.749644126017,55119,36282650.44,45534.53,515,344,47,0.0113,1726.08918105778,131,103,29,0.0219,262.418097640939
1069,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,5,FALSE,1,725,725,14795,16,1261,797,61,0.0134,3946.31312975849,87,72,34,0.0121,252.004646337726,55119,28222598.39,39176.17,582,419,46,0.0113,1911.94651020491,322,263,28,0.0248,571.897286357908
106,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,742,742,14795,16,1814,1078,59,0.015,4870.90333327339,89,72,30,0.0119,232.133979400347,55119,25892761.66,26217.39,557,360,44,0.0151,1609.83010454234,173,151,20,0.0246,313.227434982141
1070,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,6,FALSE,1,717,717,14795,16,1228,807,55,0.0138,3772.86221738396,94,80,30,0.0154,252.020461269094,55119,22604784.45,34271.38,616,434,51,0.0112,1893.23047904983,144,113,33,0.0222,294.688039453232
1071,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,7,FALSE,1,726,726,14795,16,1251,789,60,0.0125,4269.33123463398,74,63,29,0.0122,226.480660526887,55119,18508390.97,30346.63,587,433,50,0.0128,1862.02541938877,104,77,31,0.0195,223.22025521173
1072,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,8,FALSE,1,738,738,14795,16,1225,737,51,0.0123,4076.70803170843,91,75,27,0.0146,247.683360762539,55119,15420025.74,27126.77,505,348,40,0.0116,1627.27446932023,231,191,30,0.0258,424.582373186503
1073,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,9,FALSE,1,717,717,14795,16,1425,973,49,0.0129,4844.7352793709,89,68,32,0.014,253.507166010644,55119,13030603.78,24436.12,657,484,42,0.0125,2076.79817983046,134,107,21,0.0234,263.498455964792
1074,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,10,FALSE,1,740,740,14795,16,1228,795,52,0.0125,4278.09627953609,78,61,32,0.0143,225.888481056804,55119,11143040.12,22155.13,586,419,40,0.0098,1908.30656365141,115,87,25,0.0209,239.851554773361
1075,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,11,FALSE,1,712,712,14795,16,1211,804,53,0.0125,4216.69909185313,85,65,31,0.0108,252.88928812274,55119,9625982.24,20198.67,511,343,41,0.0132,1708.50353575588,116,83,30,0.0213,241.506037068106
1076,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,12,FALSE,1,714,714,14795,17,1249,839,52,0.012,4377.79648991024,84,65,34,0.0116,250.508657962471,55119,8388762.95,18504.06,512,394,42,0.009,1884.29829355934,97,67,26,0.0241,197.084094730596
1077,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,13,FALSE,1,699,699,14795,17,1268,784,55,0.0134,4020.14918478421,85,61,31,0.0118,247.490818234192,55119,7366986.33,17023.91,461,343,44,0.0099,1627.90644329577,154,111,33,0.0236,295.364421335553
1078,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,14,FALSE,1,717,717,14795,17,1245,782,52,0.0118,4262.88196103033,79,62,29,0.011,235.331216515169,55119,6513814.37,15721.64,610,425,47,0.0133,1948.46867360232,228,186,38,0.0242,420.713351172372
1079,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,1,FALSE,1,747,747,14795,16,1116,740,52,0.0135,3490.92138834433,68,55,29,0.0133,168.90438743792,55119,110890261.09,93133.02,475,405,41,0.0143,1377.30827008182,171,143,25,0.0245,325.541411872411
107,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,721,721,14795,16,1649,1026,55,0.0149,4732.72839116597,78,65,33,0.011,226.89365438973,55119,20865347.16,21313.48,414,311,46,0.0116,1352.59502448261,66,43,19,0.0196,156.568707425547
1080,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,2,FALSE,1,711,711,14795,16,1107,684,54,0.0136,3534.96101775393,68,54,34,0.0112,171.724332547715,55119,68358828.22,66538.24,515,366,43,0.0132,1392.18341471775,161,135,35,0.0235,309.396943406918
1081,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,3,FALSE,1,709,709,14795,17,1179,689,48,0.0121,3821.66569768118,70,54,34,0.0146,172.685161324675,55119,46924868.59,52692.03,486,366,41,0.0094,1634.48443660053,85,74,16,0.0214,179.675878253121
1082,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,4,FALSE,1,730,730,14795,16,1281,798,55,0.0137,3910.27747988009,78,59,39,0.0159,188.107814659475,55119,34396506.06,43771.79,673,502,49,0.0144,1992.48480676592,178,157,30,0.024,331.670471480391
1083,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,5,FALSE,1,718,718,14795,16,1203,693,50,0.0131,3643.27470781743,74,59,33,0.0128,192.245090236841,55119,26347186.42,37359.56,573,443,41,0.0121,1689.2311671123,167,129,26,0.0199,352.256326369919
1084,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,6,FALSE,1,732,732,14795,16,1390,802,53,0.0126,4315.61220656091,89,67,39,0.0167,218.663373466146,55119,20831919.88,32460.51,572,421,43,0.0112,1809.60915062527,152,128,28,0.0257,282.845970623837
1085,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,7,FALSE,1,735,735,14795,16,1165,711,58,0.0135,3754.38452290724,80,58,35,0.016,200.19616107374,55119,16873494.16,28573.04,502,352,40,0.0109,1658.45643222353,146,130,29,0.0273,263.929141087867
1086,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,8,FALSE,1,733,733,14795,16,1123,715,57,0.0124,3562.56395640526,83,68,35,0.0151,206.795807788609,55119,13930892.16,25407.04,536,402,46,0.0114,1704.0076033312,105,93,36,0.0226,206.833357380473
1087,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,9,FALSE,1,742,742,14795,16,1003,635,45,0.0114,3344.83452001678,89,74,34,0.0158,219.539673006633,55119,11682106.60,22778.50,503,349,38,0.012,1667.511786112,94,81,33,0.0241,180.76870373801
