id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval,total_leishcyc_pval
1157,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,9,FALSE,1,191,191,8890,33,208,152,10,0.0088,1121.11800879183,14,11,9,0.0154,44.5404997041358,2856,7,7,2,0.0192,13.9977934901953
1158,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,10,FALSE,1,208,208,8890,30,213,160,8,0.0057,1080.51609706996,9,7,9,0.0171,33.1154895147941,2856,5,5,1,0.0082,11.2783900356751
1159,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,11,FALSE,1,211,211,8890,33,239,148,11,0.0049,1442.64064447915,9,6,9,0.0176,40.1453170375832,2856,6,6,2,0.0114,12.8447878865029
115,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,3,FALSE,1,192,192,8890,32.5,679,336,21,0.0074,3167.00234047606,26,16,18,0.0115,105.116224984547,2856,8,8,4,0.0223,14.4439648127534
1160,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,12,FALSE,1,222,222,8890,32.5,244,154,9,0.0043,1520.0994776851,7,5,6,0.0056,39.69712869626,2856,2,2,2,0.0331,3.01237255235529
1161,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,13,FALSE,1,212,212,8890,32,242,143,7,0.0033,1514.42075546367,20,16,13,0.0167,66.7841536951547,2856,4,4,3,0.0356,5.87256720629654
1162,signed,1,TRUE,TRUE,FALSE,FALSE,combat,spearman,14,FALSE,1,234,234,8890,29,352,192,13,0.0049,2033.11079704176,16,12,13,0.0175,64.3944538457555,2856,2,2,1,0.0339,2.95439310174783
1163,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,1,FALSE,1,238,238,8890,28.5,292,171,11,0.0087,1538.94411176552,12,9,9,0.0153,46.6682803856908,2856,7,7,4,0.0089,15.8285022859356
1164,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,2,FALSE,1,209,209,8890,33,141,67,5,0.0027,997.260869716607,8,6,7,0.012,31.8516262761045,2856,10,10,6,0.026,17.7764896584795
1165,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,3,FALSE,1,206,206,8890,33,282,148,9,0.0087,1513.99643804759,13,8,11,0.0151,48.2465013332975,2856,9,9,5,0.0211,16.2218537596554
1166,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,4,FALSE,1,206,206,8890,33.5,270,64,8,0.0028,2050.72692063906,18,12,16,0.0112,75.7964065190715,2856,7,7,4,0.0211,13.6095779490331
1167,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,5,FALSE,1,202,202,8890,34,409,196,12,0.0051,2422.80188196841,19,12,15,0.015,76.5209855810828,2856,8,8,5,0.0186,15.2712938323936
1168,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,6,FALSE,1,208,208,8890,32,412,206,11,0.0029,2488.33533734068,19,11,13,0.0117,78.0443185306285,2856,9,9,5,0.0157,18.3559410466369
1169,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,7,FALSE,1,213,213,8890,30,381,129,9,0.0087,2438.57416212164,13,8,12,0.0108,69.8402763578946,2856,12,12,5,0.0216,25.7165744232894
116,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,4,FALSE,1,210,210,8890,29,587,313,23,0.0067,3161.63537370267,27,19,18,0.0107,112.385052519072,2856,5,5,2,0.0149,10.071252831981
1170,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,8,FALSE,1,212,212,8890,30.5,308,90,13,0.0045,2259.14439318027,19,14,15,0.0135,86.4760710767513,2856,7,7,4,0.0149,13.9065734852639
1171,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,9,FALSE,1,198,198,8890,34.5,320,107,11,0.0082,2124.17888260294,13,8,11,0.0057,71.7911435697672,2856,6,6,3,0.0242,10.7985156867721
1172,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,10,FALSE,1,191,191,8890,32,290,115,10,0.0056,1921.09880731617,10,5,9,0.0069,54.1169043124772,2856,6,6,4,0.0204,11.9892706468652
1173,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,11,FALSE,1,199,199,8890,31,282,63,7,0.0023,2114.12993967075,17,11,11,0.0078,75.0092592938958,2856,4,4,2,0.0123,8.40489486143234
1174,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,12,FALSE,1,217,217,8890,32,343,188,11,0.0071,2019.69893354463,10,5,10,0.009,51.6417157690081,2856,6,6,5,0.0103,15.362660369581
1175,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,13,FALSE,1,214,214,8890,31,299,163,7,0.0034,1894.45694864846,12,8,9,0.0134,52.9812479328496,2856,6,6,4,0.0079,17.0038935757581
1176,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor-dist,14,FALSE,1,212,212,8890,31.5,313,120,13,0.0065,2116.48026272082,14,9,10,0.0102,68.2518305785891,2856,10,10,5,0.0094,23.9353004152816
1177,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,1,FALSE,1,185,185,8890,36,195,75,9,0.0039,1325.26010293911,20,17,11,0.0174,62.2246475855167,2856,12,12,7,0.0215,22.5399201486851
1178,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,2,FALSE,1,189,189,8890,37,244,101,11,0.0091,1341.58634296394,15,11,8,0.0086,53.8495568742731,2856,7,7,5,0.019,13.7413540253026
1179,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,3,FALSE,1,193,193,8890,35,157,71,7,0.0035,1174.66388036332,10,8,6,0.0103,43.7912590403717,2856,7,7,4,0.0197,13.1525833319205
117,signed,1,FALSE,FALSE,FALSE,FALSE,combat,cor,5,FALSE,1,191,191,8890,32,496,287,16,0.0073,2824.98156955646,22,14,16,0.0109,87.25253537149,2856,6,6,3,0.0166,11.6663088354225
1180,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,4,FALSE,1,194,194,8890,34,163,78,5,0.0084,1154.45852369835,17,15,10,0.0105,59.1541270919301,2856,11,11,7,0.0149,22.6326550941096
1181,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,5,FALSE,1,189,189,8890,35,159,74,5,0.0052,1071.38362230831,17,15,9,0.0093,61.247328697635,2856,7,7,5,0.0147,15.3679147909581
1182,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,6,FALSE,1,186,186,8890,35.5,258,100,10,0.0085,1426.75816088364,19,13,11,0.0172,59.9295371294975,2856,6,6,4,0.0127,13.568019990144
1183,signed,1,TRUE,TRUE,FALSE,TRUE,none,cor,7,FALSE,1,183,183,8890,35,166,80,8,0.0069,1095.71137286641,17,15,9,0.0115,58.3574568808909,2856,7,7,4,0.0126,14.9882360950135
