id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
256,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,4,FALSE,1,455,455,29219,39,2050,1575,25,0.0107,8364.99672900597,69,54,18,0.0104,225.40627858592,55119,91870140.96,60160.17,685,498,22,0.0097,2528.52414582767,489,238,32,0.0156,1389.83013381374
257,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,5,FALSE,1,448,448,29219,37.5,2160,1567,24,0.0104,8604.81480624692,71,62,19,0.0105,221.979766470396,55119,61826326.14,48023.41,649,541,22,0.011,2377.37491326717,476,258,33,0.017,1439.56583165755
258,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,6,FALSE,1,417,417,29219,40,2169,1611,28,0.0109,8152.45518918487,62,52,13,0.0104,201.299083476069,55119,43487658.15,39516.47,658,541,24,0.0112,2309.43416339463,445,242,38,0.0156,1369.3046423741
259,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,7,FALSE,1,437,437,29219,38,2139,1625,33,0.011,7967.12913573838,82,67,21,0.0156,232.204562834881,55119,31770033.53,33261.18,644,502,19,0.0114,2198.81874412082,355,231,31,0.016,1145.65415061746
25,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,11,FALSE,1,352,352,29109,33,2619,1890,27,0.0079,12358.8411619961,81,66,21,0.008,340.396398505579,55119,81110050.20,122309.43,944,670,28,0.0109,3676.20273001557,392,253,17,0.0104,1525.28985949501
260,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,8,FALSE,1,454,454,29219,38,2066,1594,21,0.0102,8187.8500055918,67,55,14,0.0116,211.83152996026,55119,23976533.98,28490.04,513,425,19,0.009,2030.29022693154,461,246,32,0.0172,1372.89739092008
261,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,9,FALSE,1,478,478,29219,39,2019,1468,26,0.0102,8058.47473423444,77,62,19,0.0129,238.65564938279,55119,18605947.45,24744.69,636,515,23,0.011,2199.02428451953,474,222,39,0.0169,1255.10470145607
262,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,10,FALSE,1,497,497,29219,37,2067,1498,34,0.0097,8528.92377482973,72,60,18,0.0112,222.260392025226,55119,14786847.79,21735.86,689,488,25,0.009,2721.14032864892,443,234,28,0.0177,1158.91916699098
263,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,11,FALSE,1,566,566,29219,34,2059,1505,31,0.0092,8370.4900195281,71,59,17,0.0125,214.493829823909,55119,11994216.66,19272.62,705,524,19,0.0066,2917.72577244563,558,232,36,0.0173,1335.8691646058
264,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,12,FALSE,1,582,582,29219,33,2051,1531,37,0.0092,8617.17128247068,79,65,19,0.0153,226.024048494783,55119,9900997.08,17224.13,752,570,24,0.0088,2911.77904574414,504,241,42,0.0188,1210.22540444169
265,signed,1,FALSE,FALSE,FALSE,TRUE,limma,spearman,13,FALSE,1,681,681,29219,29,2098,1452,36,0.0097,8678.69777191775,68,52,21,0.0112,211.925015228149,55119,8297197.13,15497.88,755,543,29,0.0103,2866.92370030186,534,236,48,0.0229,1126.39485000931
