id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval,total_leishcyc_pval
1000,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,6,FALSE,1,454,454,9122,16,897,375,38,0.0078,4306.88007593397,36,26,30,0.0111,148.650458111386,57258,14,14,8,0.0161,41.6131847520235
1001,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,7,FALSE,1,462,462,9122,15.5,863,375,35,0.0073,4349.43024621218,37,24,28,0.0126,153.642847228757,57258,16,16,10,0.0143,48.3209792398417
1002,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,8,FALSE,1,451,451,9122,17,845,388,41,0.0068,4279.89076685937,28,20,25,0.0113,131.333654888954,57258,11,11,7,0.0125,27.2270434003483
1003,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,9,FALSE,1,454,454,9122,16,911,395,44,0.0069,4765.87105520354,31,17,30,0.0101,148.862427071777,57258,9,8,6,0.0087,24.4957487843532
1004,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,10,FALSE,1,436,436,9122,17,788,356,41,0.0062,4196.66052605258,30,19,25,0.0087,139.661520872848,57258,13,12,8,0.0115,43.1403786746128
1005,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,11,FALSE,1,429,429,9122,16,868,377,38,0.007,4189.41698947298,38,26,28,0.0137,146.86588221156,57258,18,15,10,0.0138,51.5808733513101
1006,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,12,FALSE,1,430,430,9122,16,725,369,36,0.0071,3857.30163920617,26,18,24,0.0115,128.342033468477,57258,9,9,6,0.0119,34.5901140528973
1007,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,13,FALSE,1,401,401,9122,16,813,354,36,0.0049,4577.57335962508,31,21,26,0.0111,153.188276989296,57258,13,13,7,0.0202,39.3966729767507
1008,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,14,FALSE,1,362,362,9122,15,892,378,38,0.0065,4876.84141984429,31,18,25,0.0133,146.808448354618,57258,11,10,6,0.0103,37.2405463053788
1009,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,1,FALSE,1,446,446,9122,16,693,339,32,0.0072,3309.32710903274,24,14,20,0.0129,100.13500818645,57258,6,6,5,0.0191,21.0671597505335
100,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,454,454,9122,16,904,391,31,0.0077,4695.62483751365,25,17,24,0.0093,130.300098412219,57258,14,13,8,0.0176,38.7593455935296
1010,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,2,FALSE,1,447,447,9122,17,629,327,31,0.0065,3162.76684653183,32,23,23,0.0177,113.667345493196,57258,4,4,3,0.0097,18.2195196948329
1011,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,3,FALSE,1,465,465,9122,15,667,318,32,0.0084,3226.98069606607,22,13,19,0.0132,98.9207290138296,57258,2,2,1,0,14.4050792906523
1012,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,4,FALSE,1,450,450,9122,17,665,304,27,0.0065,3091.5299615369,24,15,20,0.0082,103.141095824538,57258,3,3,2,0.0108,15.8930622643401
1013,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,5,FALSE,1,430,430,9122,17,675,293,27,0.0087,2957.05596540157,31,20,21,0.017,105.480610931852,57258,3,3,2,0.0161,15.7214664900939
1014,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,6,FALSE,1,441,441,9122,17,724,314,35,0.0087,3126.7014275871,27,15,23,0.0117,102.228101603387,57258,2,2,1,0,12.5609943192905
1015,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,7,FALSE,1,432,432,9122,17,604,244,31,0.0065,2864.81860990858,32,23,23,0.0132,113.211346491363,57258,3,3,2,0.013,13.9685722829672
1016,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,8,FALSE,1,453,453,9122,16,677,278,35,0.0069,3233.37689825883,35,24,28,0.0159,115.932386432866,57258,5,5,3,0.0136,19.4294750212449
1017,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,9,FALSE,1,441,441,9122,17,790,318,32,0.0109,3298.66255126773,26,16,22,0.0084,105.228197460604,57258,2,2,1,0,12.5609943192905
1018,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,10,FALSE,1,455,455,9122,16,685,283,33,0.0078,3200.34292215956,25,16,22,0.0102,103.242189212817,57258,2,2,1,0,12.5609943192905
1019,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,11,FALSE,1,445,445,9122,16,661,266,28,0.0065,3380.19855982482,23,15,20,0.014,92.4117398510095,57258,0,0,0,NaN,0
101,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,465,465,9122,16,802,314,32,0.0058,4408.58931202263,21,12,20,0.0053,113.668490869944,57258,11,11,5,0.0213,31.1900078022988
1020,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,12,FALSE,1,421,421,9122,17,755,317,33,0.0068,3507.96634755041,31,18,25,0.0163,107.998703963293,57258,0,0,0,NaN,0
1021,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,13,FALSE,1,428,428,9122,16,793,355,35,0.0084,3374.15586068787,26,16,24,0.0152,92.8289241735798,57258,2,2,2,0.0263,3.21090858857917
1022,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,14,FALSE,1,425,425,9122,16,771,307,35,0.0071,3451.28276104356,29,18,24,0.0142,103.753694002239,57258,4,4,3,0.0111,17.9253912350306
1023,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,1,FALSE,1,423,423,9122,17,687,327,31,0.0086,3008.53624358671,25,16,21,0.0128,92.8881146423067,57258,9,7,6,0.01,31.7410485226456
1024,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,2,FALSE,1,426,426,9122,17,584,225,24,0.0056,3165.39542731173,24,18,18,0.0129,101.912263705545,57258,9,7,6,0.008,30.3126658151996
1025,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,3,FALSE,1,424,424,9122,17,566,249,28,0.006,3020.72047516382,26,18,21,0.0162,97.3860341834686,57258,6,6,3,0.0057,24.2356533151534
1026,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,4,FALSE,1,434,434,9122,17,555,274,30,0.0072,2779.29080571744,32,23,19,0.0119,117.301360479275,57258,7,7,4,0.0065,25.9629690459101
1027,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,5,FALSE,1,436,436,9122,16,609,241,32,0.0061,3293.89384298362,37,24,23,0.0123,134.674741274508,57258,6,6,4,0.0023,25.0819548024519
1028,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,6,FALSE,1,441,441,9122,16,640,235,32,0.0074,3131.0585267501,36,21,23,0.0121,126.214696227925,57258,9,8,6,0.0158,28.4554532833085
1029,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,7,FALSE,1,428,428,9122,16,667,265,31,0.0067,3267.087957308,38,23,25,0.0131,128.866331329029,57258,5,5,3,0.0024,22.8835243523881
102,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,469,469,9122,16,862,329,34,0.0055,4557.73127793465,23,14,22,0.009,121.466353337893,57258,13,13,7,0.0227,32.5456938757799
1030,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,8,FALSE,1,434,434,9122,16,750,286,35,0.0081,3525.72298357976,25,15,24,0.011,105.066044585204,57258,5,5,3,0.0067,20.3880402608972
1031,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,9,FALSE,1,439,439,9122,16,608,238,28,0.0056,3211.5807712503,32,23,23,0.0146,120.652580778206,57258,5,5,4,0.0045,21.4378289095297
1032,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,10,FALSE,1,427,427,9122,17,772,282,39,0.0075,3289.36265191872,30,17,25,0.0114,111.897225128324,57258,6,6,4,0.0113,21.7730556363256
1033,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,11,FALSE,1,431,431,9122,17,735,286,37,0.0067,3382.87609146972,35,22,27,0.0121,127.149766218636,57258,9,8,6,0.0076,31.0090161090322
1034,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,12,FALSE,1,429,429,9122,16,679,281,35,0.0062,3324.04126150605,26,17,21,0.0101,108.399928256073,57258,9,8,6,0.0083,29.3411537070453
1035,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,13,FALSE,1,415,415,9122,17,662,311,31,0.0073,3301.03798955256,26,16,21,0.0106,110.480127657475,57258,9,9,6,0.0098,30.1330553358422
1036,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,14,FALSE,1,430,430,9122,16,746,345,37,0.0074,3624.88486896493,32,22,26,0.0135,118.876626952745,57258,10,8,7,0.0076,33.3233096722144
1037,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,1,FALSE,1,438,438,9122,17,708,262,30,0.0064,3818.63898437234,27,18,21,0.0134,114.348230564628,57258,8,8,5,0.0118,23.4640178363373
1038,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,2,FALSE,1,440,440,9122,16,727,248,38,0.0057,3902.18031244034,25,12,22,0.0076,118.304765166998,57258,5,5,3,0.0014,20.427051985674
1039,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,3,FALSE,1,455,455,9122,16,732,305,35,0.0069,3442.03404359507,25,15,21,0.01,103.351457970881,57258,8,8,5,0.0095,24.8057784207031
103,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,447,447,9122,16,843,324,30,0.0053,4484.44266284775,27,18,25,0.0098,131.390055506553,57258,11,11,6,0.0247,28.4476530059031
1040,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,4,FALSE,1,467,467,9122,16,833,331,40,0.0072,3779.35861856085,29,17,26,0.0116,116.092112925521,57258,6,6,4,0.0093,20.5300161991689
1041,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,5,FALSE,1,436,436,9122,16,760,312,32,0.0075,3662.50174919195,26,18,19,0.0138,106.372696270198,57258,8,8,5,0.0148,23.5623020263156
1042,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,6,FALSE,1,453,453,9122,16,849,376,35,0.0072,3896.79542109981,29,18,22,0.0125,116.035444840874,57258,8,8,5,0.0148,23.5699007221341
1043,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,7,FALSE,1,436,436,9122,16,824,378,35,0.0064,4054.70672021419,31,19,23,0.0114,126.163156656059,57258,6,6,4,0.008,20.4002558405658
1044,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,8,FALSE,1,430,430,9122,16,830,356,39,0.0076,3972.00558810618,26,13,23,0.0112,111.205615393044,57258,7,7,5,0.0116,22.2981578954301
1045,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,9,FALSE,1,441,441,9122,17,719,337,33,0.0078,3611.13842680244,23,15,20,0.0117,105.863001452938,57258,6,6,4,0.007,22.0642273247709
1046,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,10,FALSE,1,448,448,9122,17,608,273,30,0.0053,3237.1517524579,23,12,21,0.0095,105.004515214066,57258,7,7,4,0.0138,22.0929183294428
1047,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,11,FALSE,1,444,444,9122,16,763,326,33,0.0074,3557.32347372149,26,14,20,0.0093,107.389354041602,57258,5,5,3,0.0082,18.989041668344
1048,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,12,FALSE,1,441,441,9122,16,747,273,31,0.0072,3527.47719463805,28,14,22,0.0125,108.159789631831,57258,6,6,4,0.014,19.4030927252856
1049,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,13,FALSE,1,448,448,9122,15,670,277,32,0.0083,3215.24255061101,22,13,18,0.0094,98.8176030193409,57258,5,5,3,0.0089,18.0015687373779
104,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,465,465,9122,16,736,276,28,0.0043,4278.16983831494,29,21,26,0.0136,133.221634290195,57258,12,12,6,0.0229,31.8587370065896
1050,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,416,416,9122,16,725,247,30,0.0061,3667.87980885528,27,13,22,0.0114,113.171114623909,57258,5,5,3,0.0082,18.6640396872933
1051,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,450,450,9122,16,658,281,34,0.0043,4112.92451575884,22,12,19,0.0118,111.640914577973,57258,2,2,1,0,13.126711105713
1052,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,441,441,9122,16,654,311,24,0.0061,3693.67478765355,25,20,22,0.0132,113.514755820993,57258,3,3,2,2e-04,16.4689879749537
1053,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,446,446,9122,17,583,278,30,0.0041,3677.02112389146,25,15,21,0.015,114.647376510655,57258,7,7,3,0.0246,23.5868522146221
1054,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,442,442,9122,16,635,283,33,0.0045,4035.37177630532,28,16,25,0.0143,123.899562887371,57258,8,8,4,0.0238,24.6975983408781
1055,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,436,436,9122,16,614,269,34,0.0039,3900.32050563076,28,17,21,0.0123,127.806439117817,57258,8,7,4,0.0262,25.3551599841749
1056,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,446,446,9122,16,716,308,34,0.0058,3933.59121917699,29,17,24,0.0112,124.260880356305,57258,8,8,4,0.0236,25.697436321103
1057,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,465,465,9122,16,669,284,29,0.0055,3794.80624104462,22,13,19,0.0117,108.575689045593,57258,8,8,4,0.0235,25.7074723224016
1058,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,455,455,9122,16,751,327,35,0.0066,4129.42626748132,23,14,21,0.0155,111.307013023066,57258,8,8,4,0.0233,25.7522991248934
1059,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,460,460,9122,16,706,280,31,0.0043,4098.9520166399,24,16,23,0.0153,113.033415647495,57258,9,9,4,0.0258,27.4467863674701
105,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,461,461,9122,16,850,299,32,0.0058,4478.09939099693,32,23,23,0.0119,135.742637780651,57258,12,12,7,0.0273,29.492023697291
1060,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,448,448,9122,16,642,276,30,0.0066,3869.72985181747,18,11,17,0.015,98.7905717307549,57258,7,7,3,0.0244,25.8214002152992
1061,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,444,444,9122,16,547,229,28,0.0046,3618.76314224923,17,13,17,0.011,100.746725856076,57258,7,7,3,0.0245,23.0350718004554
1062,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,426,426,9122,16,695,324,27,0.007,3959.86332933288,24,19,22,0.0163,111.495456448571,57258,10,10,5,0.0308,27.0636340111768
1063,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,428,428,9122,17,565,249,27,0.0044,3747.89885968308,23,17,21,0.0202,101.420458165166,57258,6,6,2,0.0284,19.8982778486998
1064,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,418,418,9122,16,549,232,29,0.0039,3757.72412221348,20,15,18,0.0173,101.774559748899,57258,9,9,4,0.0262,24.9247761483548
1065,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,1,FALSE,1,465,465,9122,16,846,360,42,0.0077,4388.27029460819,31,21,29,0.0161,130.90951755056,57258,9,7,7,0.0209,27.0293502808372
1066,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,2,FALSE,1,457,457,9122,16,755,300,36,0.0067,4234.0028057061,25,15,24,0.0154,121.954166162761,57258,8,8,7,0.0168,28.0147094126441
1067,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,3,FALSE,1,451,451,9122,16,754,335,40,0.0066,4276.34703227443,20,11,20,0.0091,112.776545404404,57258,9,9,7,0.0149,27.573749879095
1068,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,4,FALSE,1,443,443,9122,16,756,370,29,0.0077,3787.49365411489,25,18,23,0.0079,111.175490060033,57258,9,8,7,0.0109,31.1697131294573
1069,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,5,FALSE,1,434,434,9122,16,644,355,30,0.0059,3527.32590494562,23,17,19,0.0188,97.381980069174,57258,9,9,7,0.0244,26.1538423724852
106,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,464,464,9122,16,844,338,34,0.0055,4214.63875221989,26,16,24,0.0116,117.420814283767,57258,12,12,6,0.0216,32.2340779319322
1070,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,6,FALSE,1,449,449,9122,16,795,364,35,0.0078,4061.00590991005,27,15,24,0.0169,112.473467891837,57258,7,7,5,0.023,22.9986842834042
1071,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,7,FALSE,1,459,459,9122,16,914,351,36,0.0106,4256.3181432001,28,17,24,0.0107,118.126364554816,57258,6,6,5,0.0096,23.2061290597407
1072,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,8,FALSE,1,445,445,9122,16,820,326,34,0.0093,3827.27860672751,27,18,19,0.0117,114.314697910045,57258,9,9,6,0.0087,29.7845808234392
1073,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,9,FALSE,1,429,429,9122,17,1023,423,39,0.0088,4260.61303237204,33,23,23,0.0128,125.818080162348,57258,11,11,7,0.0216,31.1104816811797
1074,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,10,FALSE,1,442,442,9122,16,976,384,41,0.0076,4596.16664364567,35,21,26,0.0091,146.027984130417,57258,8,8,5,0.0083,28.736178515911
1075,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,11,FALSE,1,442,442,9122,16,1041,413,41,0.0071,4796.36616677866,37,26,29,0.0118,147.51028483704,57258,12,12,7,0.0111,34.4304486469875
1076,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,12,FALSE,1,442,442,9122,16,808,413,38,0.0046,4170.06454217619,34,25,25,0.01,133.444225040018,57258,10,9,6,0.0116,30.6478479870865
1077,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,13,FALSE,1,434,434,9122,16,821,384,41,0.0084,3884.13554816352,25,15,22,0.0125,108.645768982459,57258,8,7,5,0.0113,24.7381456365246
1078,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,14,FALSE,1,398,398,9122,16,759,356,35,0.0087,3626.39469029223,26,18,24,0.0151,106.218218599223,57258,9,7,6,0.014,26.1311737924815
1079,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,1,FALSE,1,450,450,9122,16,915,403,34,0.007,4872.31205706656,33,22,26,0.0149,127.099305213806,57258,7,7,7,0.0182,13.9495003704262
107,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,466,466,9122,16,856,315,30,0.0044,4700.57698157844,30,19,29,0.0132,131.592519295956,57258,12,12,6,0.0252,31.4903360182259
1080,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,2,FALSE,1,422,422,9122,18,851,389,38,0.0063,4470.17765330257,33,21,25,0.0146,123.439683225239,57258,12,12,8,0.0123,29.4919450934307
1081,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,3,FALSE,1,451,451,9122,16,877,380,33,0.0079,4455.0290703266,34,23,30,0.0126,130.036902695987,57258,12,12,8,0.0196,22.4807368467775
1082,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,4,FALSE,1,447,447,9122,17,977,446,37,0.0069,4822.58302377335,38,24,31,0.0164,133.66407932781,57258,10,10,9,0.0212,19.464861390725
1083,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,5,FALSE,1,445,445,9122,16,816,432,30,0.0071,4092.6846000647,34,26,24,0.0166,109.899929013368,57258,7,7,6,0.0162,13.0511854177612
1084,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,6,FALSE,1,459,459,9122,16,916,424,35,0.0068,4651.0266830303,31,21,24,0.0104,133.861487372856,57258,9,9,7,0.0098,19.3110828787374
1085,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,7,FALSE,1,463,463,9122,16,836,400,32,0.006,4251.23650574342,26,18,22,0.008,103.916493577823,57258,10,10,8,0.018,20.5265074292499
1086,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,8,FALSE,1,455,455,9122,16,926,413,35,0.0076,4597.31232496652,37,25,30,0.014,131.315507271092,57258,10,9,7,0.0177,19.4799729124843
1087,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,9,FALSE,1,441,441,9122,16,766,404,35,0.0057,4168.5001020583,29,20,24,0.009,117.944384060575,57258,13,12,9,0.0168,27.8221256371238
1088,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,10,FALSE,1,442,442,9122,16,803,407,35,0.007,4204.02029420791,26,16,23,0.0111,106.68136186306,57258,12,12,8,0.0193,22.8244641820475
1089,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,11,FALSE,1,422,422,9122,16,950,403,32,0.0068,4805.44633017629,29,17,24,0.0078,128.094613458095,57258,9,7,8,0.017,17.3016265498234
108,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,453,453,9122,16,727,259,24,0.0051,3821.20827157771,29,20,26,0.0103,114.09063641348,57258,10,10,6,0.0182,29.1384413847649
1090,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,12,FALSE,1,407,407,9122,16,979,413,36,0.0072,4580.56365976163,34,22,26,0.0118,118.525515803605,57258,8,7,6,0.0129,16.9063234007106
1091,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,13,FALSE,1,399,399,9122,15,1127,483,35,0.0067,5238.38056846842,34,20,25,0.0112,132.932579240138,57258,8,7,6,0.0138,18.2018676958166
1092,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,14,FALSE,1,375,375,9122,15,926,361,30,0.0036,4791.2480471775,26,12,25,0.0064,112.496550868553,57258,5,4,5,0.0109,12.5910057136583
1093,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,1,FALSE,1,452,452,9122,16,957,404,33,0.0059,4567.61678035844,32,21,23,0.0109,129.613775170072,57258,8,8,5,0.0067,30.0882507345297
1094,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,2,FALSE,1,450,450,9122,17,1026,439,39,0.0059,4804.66020079703,44,28,30,0.014,143.977420787391,57258,10,10,9,0.0142,30.5049092161427
1095,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,3,FALSE,1,446,446,9122,16,1134,474,34,0.0052,5651.69002727922,43,29,29,0.0126,168.134449551273,57258,10,10,7,0.0134,33.0830453101904
1096,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,4,FALSE,1,445,445,9122,16,1020,427,34,0.0064,5075.61242016848,44,23,30,0.0107,160.580423868883,57258,12,12,9,0.0127,36.4170355580959
1097,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,5,FALSE,1,436,436,9122,16,1097,461,39,0.0077,5127.19959301252,35,23,25,0.0078,149.566652362747,57258,11,10,8,0.0136,35.3330687196976
1098,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,6,FALSE,1,444,444,9122,16,1102,460,39,0.0071,5170.2618725895,42,26,30,0.0127,152.642180990005,57258,11,9,8,0.01,34.2197818910666
1099,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,7,FALSE,1,465,465,9122,16,986,440,37,0.0051,4939.46765136185,38,24,28,0.0134,146.534130622647,57258,9,8,7,0.0079,30.5020517168329
109,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,460,460,9122,16,763,303,27,0.0052,3936.3969580997,25,16,23,0.0103,104.280453510495,57258,13,13,8,0.0127,37.2284209793746
10,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,10,FALSE,1,450,450,9122,16,910,418,35,0.0049,4383.66033025133,32,24,26,0.0087,134.635895281298,57258,13,13,5,0.0226,33.412341475752
1100,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,8,FALSE,1,459,459,9122,16,1052,452,42,0.0058,5219.7192723956,38,24,30,0.0142,148.556574513103,57258,12,11,8,0.0131,37.2466135292242
1101,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,9,FALSE,1,470,470,9122,16,1103,468,44,0.0059,5373.91333365571,37,22,30,0.0124,157.319874846183,57258,12,11,9,0.0115,37.7389469254324
1102,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,10,FALSE,1,429,429,9122,16,1022,437,38,0.0059,5175.06619068544,38,26,28,0.0119,160.325031826511,57258,11,10,8,0.0101,35.2629917270659
1103,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,11,FALSE,1,461,461,9122,15,994,430,38,0.007,4766.6829117305,40,24,25,0.0132,156.977926415573,57258,7,7,5,0.013,23.3874867742624
1104,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,12,FALSE,1,422,422,9122,15,936,385,30,0.0044,4686.73215600524,32,20,22,0.0106,140.996231828145,57258,11,10,8,0.0181,30.4853743636582
1105,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,13,FALSE,1,386,386,9122,16,968,391,28,0.0056,4691.07914986586,28,18,23,0.0117,124.301303359542,57258,8,8,6,0.0069,30.088041198946
1106,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,14,FALSE,1,382,382,9122,15,960,390,31,0.0068,4569.98165424864,31,20,21,0.0169,128.561100147317,57258,11,11,8,0.0151,29.1578470154501
1107,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,1,FALSE,1,455,455,9122,15,754,417,38,0.0066,4187.53137491309,33,23,21,0.0144,132.685333801793,57258,6,6,5,0.0095,25.1248302535029
1108,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,452,452,9122,16,833,451,39,0.007,4334.46069691493,35,24,26,0.0146,133.179219546896,57258,10,9,7,0.0063,30.9312579831207
1109,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,456,456,9122,16,647,403,33,0.0055,3617.31279508984,33,22,25,0.0152,120.316685315327,57258,9,8,6,0.0126,28.6558561965282
110,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,442,442,9122,16,750,282,26,0.0053,4165.71882632704,26,16,20,0.0083,114.202249015294,57258,11,11,6,0.0119,33.5789236962038
1110,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,461,461,9122,16,880,451,37,0.0047,4512.56388878264,48,34,34,0.0144,159.996780201085,57258,14,12,10,0.0094,45.1326142784767
