id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,leishcyc_total_enriched,unique_leishcyc_terms,num_leishcyc_enriched_modules,mean_leishcyc_pval,total_leishcyc_pval
1050,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,156,156,3183,16.5,126,48,6,0.007,479.304207208647,4,3,4,0.0129,9.30251666034905,2798,0,0,0,NaN,0
1051,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,164,164,3183,16,140,98,8,0.007,697.209106038239,9,7,8,0.0186,24.9938038747234,2798,1,1,1,0.0369,1.43334009722997
1052,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,161,161,3183,16,102,63,8,0.0061,561.537410755391,7,6,6,0.0218,20.659919338104,2798,0,0,0,NaN,0
1053,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,158,158,3183,16,141,118,9,0.0079,623.372462855857,8,7,7,0.0215,22.8017559818128,2798,0,0,0,NaN,0
1054,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,150,150,3183,16.5,89,66,9,0.0108,475.749156491287,9,7,8,0.0158,25.0152246123129,2798,1,1,1,0.0369,1.43334009722997
1055,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,148,148,3183,17,128,85,8,0.0073,703.849007821689,8,7,7,0.0139,24.9374176319576,2798,0,0,0,NaN,0
1056,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,154,154,3183,18,105,51,5,0.0058,561.753847505344,7,7,6,0.0136,21.3130610841451,2798,1,1,1,0.0364,1.4394123831017
1057,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,143,143,3183,18,115,61,7,0.0086,576.364145313304,3,3,3,0.0072,14.0093097433294,2798,1,1,1,0.0364,1.4394123831017
1058,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,152,152,3183,17,138,84,9,0.0097,770.634119944139,4,3,4,0.0116,17.9491340681249,2798,0,0,0,NaN,0
1059,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,157,157,3183,17,152,79,7,0.0058,743.159917354471,8,6,8,0.023,22.2808700744668,2798,0,0,0,NaN,0
