id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de
1000,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,6,FALSE,1,482,482,9828,16,385,263,32,0.0107,1168.68593143714,24,19,16,0.0199,54.6158345847019,120126
1001,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,7,FALSE,1,477,477,9828,17,390,211,28,0.0126,1004.30426212062,16,11,13,0.0123,38.8218220719357,120126
1002,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,8,FALSE,1,486,486,9828,15,344,219,27,0.0121,1028.546051683,14,11,10,0.013,33.6372608936358,120126
1003,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,9,FALSE,1,483,483,9828,16,371,250,27,0.0128,1034.32318564631,20,15,12,0.0135,52.9448998607513,120126
1004,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,10,FALSE,1,478,478,9828,16,288,198,27,0.0125,913.331204889051,21,15,11,0.0146,50.6869103429417,120126
1005,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,11,FALSE,1,487,487,9828,16,354,227,27,0.0144,922.179710939139,24,19,16,0.0215,46.2559614229738,120126
1006,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,12,FALSE,1,473,473,9828,17,368,213,32,0.0115,1130.35787204045,24,19,17,0.0211,50.6149315488891,120126
1007,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,13,FALSE,1,472,472,9828,16,224,156,23,0.0132,721.325948632992,15,12,13,0.0236,30.1490616151667,120126
1008,signed,1,TRUE,FALSE,FALSE,TRUE,combat,cor-dist,14,FALSE,1,479,479,9828,16,407,232,30,0.0146,1146.54972968605,22,17,13,0.0184,47.1802333255668,120126
1009,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,1,FALSE,1,473,473,9828,16,377,234,32,0.0113,1344.2012453587,17,13,12,0.0191,52.076389019463,120126
100,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,481,481,9828,16,342,229,29,0.014,901.364796976901,13,12,8,0.027,25.3760546129312,120126
1010,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,2,FALSE,1,478,478,9828,16,391,247,30,0.0102,1407.56159442757,17,13,12,0.0215,52.1944426033786,120126
1011,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,3,FALSE,1,482,482,9828,17,348,233,31,0.013,1174.87073383305,18,14,15,0.0194,52.9879672882171,120126
1012,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,4,FALSE,1,469,469,9828,17,332,208,30,0.0116,1242.54745336039,18,14,14,0.0224,54.233511712819,120126
1013,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,5,FALSE,1,478,478,9828,16,359,224,31,0.0117,1302.80877020401,15,11,13,0.0234,44.262436958121,120126
1014,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,6,FALSE,1,486,486,9828,16,490,311,33,0.0128,1700.73802198787,16,11,12,0.0175,48.756064034613,120126
1015,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,7,FALSE,1,470,470,9828,16,458,313,33,0.0119,1498.4530873671,14,10,12,0.0189,41.1967921417036,120126
1016,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,8,FALSE,1,490,490,9828,16,437,291,31,0.0108,1463.53836750292,16,9,14,0.019,44.7062867214578,120126
1017,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,9,FALSE,1,469,469,9828,17,461,310,38,0.0122,1511.32281475819,23,18,15,0.0132,63.0176838445695,120126
1018,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,10,FALSE,1,488,488,9828,16,510,331,38,0.0133,1552.27069865603,28,19,16,0.0129,72.2696540963135,120126
1019,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,11,FALSE,1,476,476,9828,16,391,294,29,0.0116,1237.41351174048,20,16,14,0.0144,51.2905349087184,120126
101,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,476,476,9828,16,371,247,31,0.0118,1021.48834662635,13,10,11,0.0239,22.5121014737326,120126
1020,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,12,FALSE,1,473,473,9828,16,491,335,30,0.0135,1414.44619497342,16,13,10,0.0108,42.8229074413703,120126
1021,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,13,FALSE,1,472,472,9828,16,469,310,33,0.0113,1522.52015882587,18,14,11,0.0128,48.9948514374264,120126
1022,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor,14,FALSE,1,466,466,9828,16,482,349,34,0.0138,1449.78864691076,25,20,13,0.019,58.041491915021,120126
1023,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,1,FALSE,1,479,479,9828,17,354,222,26,0.0111,1235.46750575326,19,11,17,0.0191,47.9755224788201,120126
1024,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,2,FALSE,1,497,497,9828,16,420,235,33,0.013,1291.47122352708,19,13,17,0.0214,49.5621592101642,120126
1025,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,3,FALSE,1,505,505,9828,16,420,229,30,0.0131,1233.71494451711,22,13,14,0.02,53.4405659150633,120126
1026,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,4,FALSE,1,492,492,9828,16,446,248,28,0.0122,1381.28599285165,28,19,17,0.0183,67.0712820384097,120126
1027,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,5,FALSE,1,469,469,9828,16,367,190,25,0.0109,1277.90269779322,23,14,15,0.0166,57.4912801006688,120126
1028,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,6,FALSE,1,497,497,9828,16,384,227,28,0.0122,1383.31017617856,27,19,19,0.0174,67.0840184301523,120126
1029,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,7,FALSE,1,489,489,9828,16,343,202,25,0.0136,1250.46980075319,22,16,16,0.0248,52.2904176615397,120126
102,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,468,468,9828,16,342,214,26,0.0128,1000.92895351725,10,8,6,0.021,19.2805046036375,120126
1030,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,8,FALSE,1,472,472,9828,16,416,254,31,0.014,1365.28264909874,18,14,12,0.0215,50.8881707795262,120126
1031,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,9,FALSE,1,484,484,9828,17,453,250,29,0.0124,1501.5264996501,24,16,15,0.02,58.0705922190545,120126
1032,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,10,FALSE,1,469,469,9828,16,517,265,27,0.0139,1589.94025675742,23,14,15,0.0217,54.3240480021021,120126
1033,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,11,FALSE,1,474,474,9828,16.5,531,284,30,0.0142,1560.37033450382,20,11,13,0.021,47.4444239647031,120126
1034,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,12,FALSE,1,461,461,9828,17,497,304,33,0.0142,1422.90599543145,18,14,12,0.0219,40.4293756778102,120126
1035,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,13,FALSE,1,472,472,9828,16,438,263,36,0.0134,1303.94902710072,20,13,11,0.0213,45.5574129893614,120126
1036,signed,1,TRUE,TRUE,FALSE,FALSE,none,bicor,14,FALSE,1,463,463,9828,16,391,215,22,0.0126,1272.43588059474,28,19,16,0.0184,61.9095988092617,120126
1037,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,1,FALSE,1,459,459,9828,16,349,227,29,0.0118,1413.63989644836,21,17,12,0.0151,64.1823394111315,120126
1038,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,2,FALSE,1,490,490,9828,16,384,241,35,0.0121,1426.55323660887,17,12,14,0.0189,54.4308983997564,120126
1039,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,3,FALSE,1,469,469,9828,17,358,203,33,0.0115,1450.26696320565,21,17,16,0.0171,64.3925497258222,120126
103,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,489,489,9828,16,243,162,21,0.012,684.77384180165,8,7,5,0.0191,14.7764446896592,120126
1040,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,4,FALSE,1,486,486,9828,16,393,227,30,0.0118,1496.24332822561,21,15,17,0.0207,60.8450797495586,120126
1041,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,5,FALSE,1,484,484,9828,16,354,224,30,0.0149,1425.46209658672,15,12,12,0.017,47.6108092397648,120126
1042,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,6,FALSE,1,473,473,9828,17,360,213,30,0.0134,1399.4521684035,21,18,16,0.0226,57.1317883699692,120126
1043,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,7,FALSE,1,475,475,9828,16,405,184,30,0.0119,1525.77075705274,17,11,15,0.0148,53.4915909304984,120126
1044,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,8,FALSE,1,480,480,9828,16,434,220,34,0.0122,1507.41629620683,20,11,18,0.0153,57.164752001444,120126
1045,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,9,FALSE,1,485,485,9828,16,415,241,28,0.0123,1456.44781153304,17,12,14,0.0184,45.5416504024807,120126
1046,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,10,FALSE,1,472,472,9828,17,381,192,29,0.0103,1431.08535254539,17,12,15,0.0165,50.5159298677034,120126
1047,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,11,FALSE,1,482,482,9828,17,413,213,33,0.0116,1462.91777216635,21,16,16,0.0187,54.6964546952394,120126
1048,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,12,FALSE,1,496,496,9828,16,387,201,27,0.0115,1498.11591305682,20,14,15,0.0193,53.2990555266176,120126
1049,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,13,FALSE,1,485,485,9828,16,339,185,22,0.0098,1397.04382744877,19,13,17,0.0188,55.3082762713009,120126
104,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,491,491,9828,16,335,205,27,0.0131,1004.4137508793,10,7,7,0.0207,20.3982133307954,120126
1050,signed,1,TRUE,TRUE,FALSE,FALSE,none,spearman,14,FALSE,1,497,497,9828,15,360,205,23,0.0121,1415.89563070459,24,19,14,0.014,63.8486871773026,120126
1051,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,1,FALSE,1,476,476,9828,17,323,176,32,0.0114,1025.91721283386,15,11,9,0.014,43.4740301246056,120126
1052,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,2,FALSE,1,504,504,9828,16,285,158,28,0.0136,915.133766936681,22,17,18,0.0167,52.4545813235462,120126
1053,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,3,FALSE,1,485,485,9828,17,280,137,22,0.0093,999.023185613808,16,11,13,0.0137,44.9833736412857,120126
1054,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,4,FALSE,1,466,466,9828,17,335,174,28,0.0116,1127.24762140624,17,13,11,0.0155,45.452056037773,120126
1055,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,5,FALSE,1,477,477,9828,16,327,181,30,0.012,1037.90388838775,21,14,15,0.0173,53.2706233511447,120126
1056,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,6,FALSE,1,470,470,9828,16,351,179,34,0.0119,1106.11264312784,22,16,13,0.0227,50.8972545358369,120126
1057,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,7,FALSE,1,490,490,9828,16,304,157,27,0.0105,1021.6033751156,20,15,15,0.0196,47.7345783657622,120126
1058,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,8,FALSE,1,500,500,9828,16,396,200,35,0.0107,1309.03853402778,26,17,16,0.0254,57.7514090372736,120126
1059,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,9,FALSE,1,481,481,9828,16,327,198,28,0.0118,1044.50347913391,21,15,13,0.0186,49.7059854435093,120126
105,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,478,478,9828,17,287,191,25,0.0119,736.310964039442,9,7,7,0.0212,15.8916229491919,120126
1060,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,10,FALSE,1,488,488,9828,16,355,180,28,0.01,1119.28382504112,16,11,12,0.0186,41.8487173981191,120126
1061,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,11,FALSE,1,496,496,9828,15.5,296,172,28,0.0134,932.408524575683,16,13,14,0.0141,41.7582677700158,120126
1062,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,12,FALSE,1,485,485,9828,16,340,190,32,0.0103,1140.19266803146,21,15,12,0.019,47.9073236537648,120126
1063,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,13,FALSE,1,482,482,9828,16,314,176,37,0.012,995.425685726507,20,14,12,0.019,46.8404450459921,120126
1064,signed,1,TRUE,TRUE,FALSE,FALSE,none,cor-dist,14,FALSE,1,450,450,9828,16,326,201,32,0.015,1134.9947658717,17,13,12,0.0272,41.2665332679964,120126
1065,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,1,FALSE,1,466,466,9828,17,354,254,28,0.0132,1092.45889671088,22,17,11,0.0114,65.6748587134021,120126
1066,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,2,FALSE,1,482,482,9828,16,339,236,26,0.0125,1185.88003947484,23,17,11,0.0097,76.2295286946895,120126
1067,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,3,FALSE,1,487,487,9828,16,344,248,25,0.0123,1138.01905433167,22,16,10,0.0109,65.3427808316394,120126
1068,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,4,FALSE,1,477,477,9828,16,306,213,26,0.0094,1247.02961843336,25,20,12,0.0139,74.2331313036676,120126
1069,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,5,FALSE,1,493,493,9828,16,314,192,26,0.009,1270.61326133821,24,19,12,0.0119,72.8628505583633,120126
106,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,476,476,9828,17,308,193,28,0.0155,766.890181058722,12,8,8,0.0229,21.6921631705961,120126
1070,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,6,FALSE,1,466,466,9828,17,308,192,21,0.0112,1223.11894633287,24,19,11,0.0108,71.2399280799174,120126
1071,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,7,FALSE,1,479,479,9828,16,287,177,20,0.0099,1305.324062781,26,20,13,0.0129,74.9189583147211,120126
1072,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,8,FALSE,1,484,484,9828,16,336,204,26,0.01,1329.24025111599,34,26,15,0.0133,89.6221786983449,120126
1073,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,9,FALSE,1,467,467,9828,16,270,175,28,0.0093,1232.61964564301,24,19,10,0.0108,73.5269655724835,120126
1074,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,10,FALSE,1,484,484,9828,16,269,162,22,0.008,1100.19194872836,21,17,10,0.009,68.8606032720327,120126
1075,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,11,FALSE,1,465,465,9828,16,310,197,27,0.0093,1145.69426685138,24,20,13,0.0116,74.0467616026785,120126
1076,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,12,FALSE,1,491,491,9828,15,380,208,29,0.0095,1447.57783768347,20,16,11,0.0086,66.5019221842508,120126
1077,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,13,FALSE,1,481,481,9828,16,343,175,28,0.0094,1377.63601975642,22,17,12,0.0108,70.9678009246222,120126
1078,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor,14,FALSE,1,480,480,9828,16,322,155,27,0.0097,1265.62906349946,17,13,10,0.013,52.2606235542231,120126
1079,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,1,FALSE,1,477,477,9828,17,380,273,23,0.0142,1262.09000968277,24,21,14,0.0172,64.1240076237343,120126
107,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,477,477,9828,16,310,185,23,0.0136,858.694651274228,13,10,9,0.0212,24.3168175778844,120126
1080,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,2,FALSE,1,495,495,9828,16,310,200,25,0.0121,1011.87113987423,25,21,15,0.0128,66.7647646979855,120126
1081,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,3,FALSE,1,492,492,9828,16,354,212,25,0.0123,1189.04069303628,27,21,17,0.0157,68.2504758519324,120126
1082,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,4,FALSE,1,493,493,9828,16,318,205,25,0.013,991.498847239803,27,20,15,0.0188,63.5691697003021,120126
1083,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,5,FALSE,1,488,488,9828,16,392,243,31,0.0142,1264.03968358687,27,20,15,0.0164,63.9769654895981,120126
1084,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,6,FALSE,1,481,481,9828,16,359,219,24,0.0133,1105.76526748245,25,20,16,0.018,59.357258259631,120126
1085,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,7,FALSE,1,473,473,9828,17,330,205,24,0.012,1136.71009225481,28,23,17,0.0169,67.0680805663061,120126
1086,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,8,FALSE,1,486,486,9828,16,282,155,25,0.011,1089.80546907087,20,15,17,0.0153,55.7003006992766,120126
1087,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,9,FALSE,1,470,470,9828,16,357,221,28,0.0138,1244.74406516608,24,20,15,0.0133,68.3184716683716,120126
1088,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,10,FALSE,1,472,472,9828,16,335,193,27,0.013,1282.62738984901,21,16,15,0.0126,65.53996818027,120126
1089,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,11,FALSE,1,499,499,9828,16,375,229,28,0.0136,1329.46763199202,24,19,16,0.0124,71.6574158232458,120126
108,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,461,461,9828,16,309,178,25,0.0122,1038.89673655465,9,7,6,0.0224,19.9065647402456,120126
1090,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,12,FALSE,1,476,476,9828,16,338,235,25,0.0088,1426.46243021987,22,18,11,0.0171,70.9011655911206,120126
1091,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,13,FALSE,1,481,481,9828,16,324,205,23,0.0125,1290.00602042533,20,17,12,0.0108,69.8386090063866,120126
1092,signed,1,TRUE,TRUE,FALSE,FALSE,limma,bicor,14,FALSE,1,467,467,9828,16,342,214,26,0.0136,1206.06664613783,23,19,16,0.0154,61.5398125972644,120126
1093,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,1,FALSE,1,459,459,9828,16,227,109,11,0.007,1050.29667757247,13,9,12,0.0142,45.5049303663681,120126
1094,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,2,FALSE,1,463,463,9828,17,328,198,23,0.0118,1235.222652702,26,19,14,0.0196,63.523801998276,120126
1095,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,3,FALSE,1,486,486,9828,17,274,158,19,0.0094,1165.4674678858,17,14,11,0.0186,52.1898278598901,120126
1096,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,4,FALSE,1,496,496,9828,16,321,204,19,0.0103,1251.791847308,27,24,14,0.0187,72.3821852993712,120126
1097,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,5,FALSE,1,483,483,9828,16,301,179,19,0.0106,1234.61473419112,29,24,14,0.0212,72.9251089217705,120126
1098,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,6,FALSE,1,472,472,9828,16.5,369,208,27,0.0106,1253.8480801374,27,24,15,0.0179,67.5017721543944,120126
1099,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,7,FALSE,1,499,499,9828,16,352,208,23,0.0109,1219.94336938668,22,19,12,0.0146,60.7739089827033,120126
109,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,475,475,9828,17,394,231,25,0.0109,1270.74233948234,13,10,8,0.0272,24.5924804771803,120126
10,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,10,FALSE,1,479,479,9828,16,196,140,22,0.0185,401.760361801699,9,6,6,0.0123,18.0815836839725,120126
1100,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,8,FALSE,1,486,486,9828,16,339,200,22,0.01,1262.52539667916,33,28,16,0.018,77.2936929824272,120126
1101,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,9,FALSE,1,491,491,9828,16,315,165,21,0.0091,1159.22716452891,31,21,16,0.0176,65.5619703994647,120126
1102,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,10,FALSE,1,488,488,9828,16,403,256,24,0.0141,1345.01104295153,16,12,12,0.0214,42.6286222872373,120126
1103,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,11,FALSE,1,508,508,9828,16,383,236,24,0.0118,1341.54606446149,24,19,13,0.019,60.2535321463281,120126
1104,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,12,FALSE,1,477,477,9828,17,344,188,23,0.0097,1277.86449646553,23,19,12,0.0203,59.1309671454469,120126
1105,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,13,FALSE,1,483,483,9828,16,286,140,17,0.0115,1137.93048491132,26,21,15,0.0209,65.6928562504387,120126
1106,signed,1,TRUE,TRUE,FALSE,FALSE,limma,spearman,14,FALSE,1,484,484,9828,16,361,206,24,0.0102,1357.19747141983,27,20,16,0.024,61.9786656086598,120126
1107,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,1,FALSE,1,477,477,9828,17,283,190,28,0.013,1139.42076531166,22,19,14,0.0168,56.2360216238178,120126
1108,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,2,FALSE,1,477,477,9828,16,428,259,36,0.0145,1437.56529575464,29,23,18,0.0155,80.4639976730256,120126
1109,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,3,FALSE,1,468,468,9828,17,384,262,35,0.0112,1338.50022005607,26,20,16,0.0202,64.2194068298397,120126
110,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,465,465,9828,17,359,213,26,0.0098,1128.31775651732,10,8,8,0.0273,20.7561677975032,120126
1110,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,4,FALSE,1,476,476,9828,17,377,267,31,0.012,1314.46671479313,24,19,14,0.0139,63.9650416006002,120126
1111,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,5,FALSE,1,477,477,9828,16,357,213,34,0.0101,1300.91846886384,27,23,14,0.02,64.7693493696277,120126
1112,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,6,FALSE,1,476,476,9828,16,424,306,35,0.0122,1423.04992623201,26,22,14,0.0125,71.0033959236331,120126
1113,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,7,FALSE,1,473,473,9828,16,373,229,36,0.0135,1178.63426981069,27,22,15,0.0216,56.1226615703989,120126
1114,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,8,FALSE,1,478,478,9828,17,340,204,31,0.0111,1141.25073816999,24,21,15,0.0159,57.4351828940508,120126
1115,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,9,FALSE,1,473,473,9828,17,374,227,32,0.0107,1377.82908345434,21,18,16,0.0169,52.6445233971162,120126
1116,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,10,FALSE,1,480,480,9828,16,408,262,34,0.012,1408.43484351564,34,27,17,0.0189,74.7647908474277,120126
1117,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,11,FALSE,1,472,472,9828,17,344,256,30,0.0116,1167.71644379325,21,18,11,0.0135,53.2094522569557,120126
1118,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,12,FALSE,1,461,461,9828,17,275,179,26,0.0119,1015.86193961344,15,12,10,0.0132,42.3403484225946,120126
1119,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,478,478,9828,16,309,210,33,0.0155,1081.66848302916,26,22,12,0.0193,62.6606608886718,120126
111,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,13,FALSE,1,464,464,9828,17,342,216,25,0.0122,1092.79390744985,11,9,7,0.0253,22.9078869400281,120126
1120,signed,1,TRUE,TRUE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,473,473,9828,16,319,210,27,0.0139,1091.02158344017,24,22,12,0.0152,65.4423042469944,120126
1121,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,1,FALSE,1,474,474,9828,17,376,231,32,0.0124,1334.32141961693,23,19,15,0.0133,68.6441441453392,120126
1122,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,2,FALSE,1,489,489,9828,16,330,216,31,0.0141,1024.01919658867,14,12,12,0.012,40.0706877615146,120126
1123,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,3,FALSE,1,486,486,9828,17,340,206,28,0.0144,1093.2780907703,14,11,12,0.0134,42.5154502731355,120126
1124,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,4,FALSE,1,484,484,9828,16,409,267,33,0.0125,1304.52321184134,20,17,10,0.0102,54.4350095762753,120126
1125,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,5,FALSE,1,471,471,9828,16,368,233,28,0.0135,1062.97265177412,16,12,14,0.0156,36.8606567988472,120126
1126,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,6,FALSE,1,489,489,9828,16,376,209,33,0.0123,1227.58298351247,24,19,16,0.0127,63.0196093166371,120126
1127,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,7,FALSE,1,488,488,9828,16,415,231,35,0.0133,1246.44270749562,20,17,14,0.0114,53.5331971235299,120126
1128,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,8,FALSE,1,482,482,9828,16,388,221,32,0.0135,1240.58359702352,16,13,11,0.0069,50.6294801622412,120126
1129,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,9,FALSE,1,485,485,9828,16,333,201,27,0.0147,1107.88936002619,19,14,16,0.0158,51.7405837843795,120126
112,signed,1,FALSE,FALSE,FALSE,FALSE,limma,cor-dist,14,FALSE,1,473,473,9828,16,317,204,24,0.0134,880.783392695589,7,5,6,0.0265,12.0909283930191,120126
1130,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,10,FALSE,1,481,481,9828,17,406,212,32,0.0102,1497.71905123987,26,20,15,0.01,76.4440850948187,120126
1131,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,11,FALSE,1,484,484,9828,16,384,178,28,0.0097,1338.87954300007,19,13,15,0.0134,52.9811561166746,120126
1132,signed,1,TRUE,TRUE,FALSE,FALSE,combat,cor,12,FALSE,1,465,465,9828,16,372,178,29,0.0113,1318.86080594459,19,14,16,0.0117,58.3282480295019,120126
