id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
421,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,1,FALSE,1,366,366,7532,16,1419,1023,59,0.0145,4323.22635556713,98,82,38,0.0172,228.03365764062,5069,36892643.83,55670.62,412,338,44,0.0101,1337.81825211969,160,145,22,0.0215,302.704644317679
422,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,2,FALSE,1,364,364,7532,16,1471,1061,59,0.0142,4449.73136261992,68,55,29,0.0153,170.021302867668,5069,25082798.91,41909.55,369,314,41,0.012,1230.68359110417,287,237,20,0.0242,511.3266051135
423,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,3,FALSE,1,370,370,7532,16,1498,1112,66,0.0118,4592.76283263682,73,63,33,0.0179,178.560199088723,5069,17717992.11,32445.53,472,387,44,0.0137,1489.20430969722,192,167,20,0.0295,315.975860773669
424,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,4,FALSE,1,350,350,7532,16,1428,1024,65,0.0151,4158.77308038959,89,68,35,0.0209,184.73771661778,5069,12931340.61,25697.93,490,388,38,0.0128,1449.4500053695,231,196,21,0.0297,373.40681884763
425,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,5,FALSE,1,367,367,7532,16,1773,1142,53,0.0155,4945.9431532052,78,62,40,0.0206,176.810300634382,5069,9703420.08,20739.06,580,470,47,0.0152,1494.78670261394,179,159,24,0.0345,273.92523280888
426,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,6,FALSE,1,370,370,7532,17,1589,1080,64,0.0163,4421.06365173235,87,71,37,0.0184,187.402522385343,5069,7454335.37,17000.40,457,365,44,0.0151,1350.1999267557,144,125,19,0.025,245.280512231266
427,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,7,FALSE,1,354,354,7532,16,1601,1163,55,0.0141,4548.3579721004,86,73,33,0.0152,207.942439796772,5069,5841572.43,14120.00,579,491,44,0.0147,1621.60950234773,252,198,21,0.0303,396.336596200031
428,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,8,FALSE,1,357,357,7532,16,1515,1072,60,0.0152,4270.67540433699,79,66,34,0.0136,209.414870672294,5069,4655667.21,11859.53,617,500,43,0.015,1753.44028777442,210,170,25,0.0303,330.928517190732
429,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,9,FALSE,1,345,345,7532,16,1633,1205,62,0.0136,4703.24871843989,78,68,33,0.0141,193.897237857742,5069,3764335.32,10057.28,550,453,46,0.0142,1746.74644049994,231,186,22,0.0302,378.608637136398
42,signed,1,FALSE,FALSE,FALSE,FALSE,none,spearman,14,FALSE,1,341,341,7532,17,1318,869,54,0.0124,4238.86832907899,63,50,36,0.0177,155.967568104825,5069,1221763.65,3441.68,436,367,33,0.0178,1355.66671491826,84,76,19,0.0306,138.311783172932
430,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,10,FALSE,1,337,337,7532,16,1492,1115,59,0.0144,4437.0995191795,95,75,31,0.0178,223.835650908757,5069,3081518.79,8600.62,481,392,44,0.0135,1453.13191704472,249,207,29,0.0283,405.4053438613
431,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,11,FALSE,1,334,334,7532,16,1156,905,57,0.0147,3622.52476992779,75,59,30,0.0174,176.35938546894,5069,2549686.42,7409.21,417,363,43,0.013,1310.67145620203,326,278,21,0.0183,632.968514197816
432,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,12,FALSE,1,331,331,7532,16,1095,824,60,0.0139,3474.39984510496,81,65,34,0.0147,188.095466412486,5069,2129408.42,6424.56,497,425,40,0.0146,1497.61824251101,80,78,17,0.0327,121.169045107809
433,signed,1,FALSE,TRUE,FALSE,FALSE,limma,spearman,13,FALSE,1,302,302,7532,16,1320,975,60,0.013,4158.68497050438,65,53,28,0.018,152.700981188455,5069,1793042.49,5603.27,404,303,32,0.0121,1363.74597987695,97,90,19,0.0261,163.236991217932
