id,network_type,low_count_threshold,cpm_transform,log2_transform,voom_transform,quantile_normalize,batch_adjustment,similarity_measure,adj_power,topological_overlap,merge_cor,num_modules_before,num_modules,num_genes,med_module_size,go_total_enriched,unique_go_terms,num_go_enriched_modules,mean_go_pval,total_go_pval,kegg_total_enriched,unique_kegg_terms,num_kegg_enriched_modules,mean_kegg_pval,total_kegg_pval,total_de,total_edge_weight,irefindex_edge_weight,cpdb_total_enriched,unique_cpdb_terms,num_cpdb_enriched_modules,mean_cpdb_pval,total_cpdb_pval,marbach_total_enriched,unique_marbach_terms,num_marbach_enriched_modules,mean_marbach_pval,total_marbach_pval
289,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,9,FALSE,1,618,618,12537,16,2190,1394,95,0.0143,5975.79980324929,113,87,36,0.0158,267.304592621024,545480,4895822.71,3579.13,582,508,43,0.0183,1407.1364290124,83,78,20,0.0319,127.036907540109
28,signed,1,FALSE,FALSE,FALSE,FALSE,none,bicor,14,FALSE,1,599,599,12537,16,1321,828,67,0.0141,3403.42262626082,91,71,28,0.0125,206.385474323862,545480,3998376.10,2716.38,391,329,40,0.0167,977.480637007984,58,55,12,0.0265,96.6473333644148
290,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,10,FALSE,1,598,598,12537,17,2004,1295,87,0.0139,5405.81127033229,111,73,43,0.0151,270.321673448214,545480,4191820.24,3024.07,526,431,47,0.0211,1228.96407888825,72,68,14,0.0308,112.448016024869
291,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,11,FALSE,1,611,611,12537,17,2047,1288,88,0.0142,5503.80126523943,113,78,40,0.0139,268.490852993436,545480,3659984.12,2602.18,562,452,46,0.02,1299.79871287068,41,39,15,0.0327,62.7689065856704
292,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,12,FALSE,1,604,604,12537,16,2068,1343,75,0.0141,5515.68547270076,115,82,40,0.0143,263.727464689949,545480,3247019.20,2273.76,486,402,44,0.0167,1196.16654846362,40,39,15,0.0328,61.1945351067493
293,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,13,FALSE,1,618,618,12537,16,2225,1364,86,0.0135,5877.58358708187,137,94,47,0.016,318.936892176127,545480,2918795.94,2012.71,518,430,52,0.0169,1301.42021062885,33,32,12,0.0322,51.6313158285364
294,signed,1,TRUE,FALSE,FALSE,TRUE,none,cor,14,FALSE,1,616,616,12537,16,2086,1291,82,0.0137,5598.75597579302,131,89,44,0.0148,314.090999237926,545480,2652683.78,1801.42,553,458,49,0.0168,1343.88888081927,29,29,19,0.0316,45.4718144337334
295,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,1,FALSE,1,650,650,12537,15,777,492,53,0.015,1918.89698776644,95,68,32,0.0212,188.794380816711,545480,81757665.13,51244.08,558,485,37,0.0171,1237.88454351501,42,38,22,0.0292,67.0614299933692
296,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,2,FALSE,1,620,620,12537,17,923,585,60,0.015,2395.74129715937,94,81,32,0.0163,199.728044927822,545480,45928781.23,29468.63,591,513,33,0.0098,1532.01175343492,23,23,11,0.0282,37.9560239386359
297,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,3,FALSE,1,618,618,12537,17,829,528,52,0.0146,2041.61463879692,92,68,29,0.0172,193.379083335382,545480,27472748.70,18075.06,423,328,34,0.0166,923.000714544018,24,24,12,0.0247,42.2681342605122
298,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,4,FALSE,1,625,625,12537,17,662,456,54,0.0165,1483.15101637594,63,55,25,0.019,132.037665220222,545480,17317896.46,11684.46,273,223,31,0.0134,613.897714019862,34,33,15,0.0261,56.4349239691689
299,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,5,FALSE,1,616,616,12537,17,753,516,46,0.0156,1771.33331831657,85,72,33,0.0167,175.630193902096,545480,11414125.13,7890.36,339,260,36,0.0201,700.401808788056,62,58,17,0.0302,97.3669019142213
29,signed,1,FALSE,FALSE,FALSE,FALSE,none,spearman,1,FALSE,1,609,609,12537,16,1394,862,71,0.0137,3926.79576321211,96,72,42,0.0153,258.664741132423,545480,102286369.63,63341.16,365,266,43,0.0119,1116.14843757269,35,34,17,0.0298,60.5000279415785
2,signed,1,FALSE,FALSE,FALSE,FALSE,none,cor,2,FALSE,1,619,619,12537,15,1285,796,79,0.0119,3789.40067576552,109,91,34,0.0196,227.570763113921,545480,67569968.23,46965.88,633,492,51,0.0199,1484.13642409287,13,13,12,0.0282,21.1988393547756
300,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,6,FALSE,1,602,602,12537,16.5,686,485,50,0.0153,1654.28499470721,77,63,32,0.0181,159.292807631557,545480,7817298.08,5528.44,390,323,36,0.0198,807.307046755387,56,55,16,0.0291,90.8358805180584
301,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,7,FALSE,1,619,619,12537,16,722,510,53,0.0132,1932.56219943257,66,55,30,0.014,145.843422835646,545480,5535795.35,3997.83,256,218,30,0.0212,619.186525565282,77,76,15,0.0315,118.680016225272
302,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,8,FALSE,1,625,625,12537,16,750,508,57,0.0158,1850.52161298836,63,52,31,0.0137,145.494537648096,545480,4036948.98,2971.11,266,210,32,0.019,631.619216489722,24,24,12,0.0326,37.7969338364231
303,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,9,FALSE,1,633,633,12537,16,913,616,61,0.0171,2131.4265661902,64,52,33,0.0192,132.250336107145,545480,3021499.09,2261.47,274,201,36,0.0195,599.270501503392,34,33,21,0.031,53.9285807513056
304,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,10,FALSE,1,625,625,12537,16,703,472,53,0.0142,1699.80454664485,62,47,27,0.0137,134.307573331055,545480,2314579.69,1757.94,187,136,31,0.0125,460.626214328593,174,172,7,0.0196,322.507841215025
305,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,11,FALSE,1,623,623,12537,16,749,466,52,0.0151,1749.20013039645,81,66,29,0.0178,165.914283629275,545480,1810400.88,1392.25,265,196,38,0.0151,667.366062509641,39,37,14,0.0244,67.8408291706745
306,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,12,FALSE,1,610,610,12537,17,871,571,48,0.0158,2164.58183203284,62,49,28,0.0156,141.865063548559,545480,1442952.91,1121.15,276,222,33,0.0157,737.214403703276,69,62,15,0.0291,111.514064946976
307,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,13,FALSE,1,611,611,12537,17,684,467,48,0.0133,2006.2650828568,68,54,29,0.0181,154.388274684602,545480,1169891.74,916.39,188,150,30,0.0155,561.924335223289,29,27,14,0.0322,45.2853794878452
308,signed,1,TRUE,FALSE,FALSE,TRUE,none,bicor,14,FALSE,1,609,609,12537,16,704,482,56,0.0129,2000.64288307582,69,57,28,0.0193,151.701337909326,545480,963369.36,759.16,218,166,33,0.0164,620.273439737767,58,56,20,0.0296,92.4472767879151
309,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,1,FALSE,1,625,625,12537,15,1200,824,69,0.0136,3382.12637130232,88,67,32,0.0178,206.247096140402,545480,79641189.55,51121.07,565,430,46,0.0213,1237.07775506408,80,77,15,0.028,130.653169788676
30,signed,1,FALSE,FALSE,FALSE,FALSE,none,spearman,2,FALSE,1,595,595,12537,16,1350,930,74,0.016,3363.58336963123,93,74,43,0.0173,236.10247382234,545480,69316602.20,43548.18,577,468,47,0.014,1427.81320531253,78,72,21,0.0219,145.528448454665
310,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,2,FALSE,1,614,614,12537,16,1206,803,75,0.0142,3397.56493617621,93,67,35,0.0147,226.510756156015,545480,44121256.00,29545.08,486,421,43,0.0201,1140.93114240202,60,59,10,0.0274,99.4415086488074
311,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,3,FALSE,1,619,619,12537,16,1220,805,67,0.0145,3516.70314766032,96,74,32,0.0196,228.348104746976,545480,26199094.58,18285.43,393,339,40,0.0163,998.050655364192,82,81,18,0.0265,139.292341384749
312,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,4,FALSE,1,597,597,12537,16,1565,972,75,0.0135,4457.20726689273,80,64,33,0.0112,210.520118721013,545480,16449864.88,11952.11,389,350,47,0.0192,934.441536927308,167,158,18,0.0243,288.248048745561
313,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,5,FALSE,1,591,591,12537,17,1410,901,67,0.0131,4125.75912205094,78,50,30,0.0161,183.936137204908,545480,10815069.53,8168.87,394,349,38,0.0166,1011.53425959594,59,59,19,0.0272,97.0984064027372
314,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,6,FALSE,1,602,602,12537,16,1406,850,64,0.0144,3931.77367464888,97,62,38,0.0182,217.168164726391,545480,7391102.46,5794.39,431,358,44,0.0172,1016.15271942282,47,46,21,0.0288,76.2294080255493
315,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,7,FALSE,1,612,612,12537,16,1105,730,61,0.0137,3258.74267624366,120,74,42,0.0158,270.64832707791,545480,5221029.44,4241.11,415,352,49,0.0175,997.244471741743,49,48,16,0.0275,80.1659967502275
316,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,8,FALSE,1,626,626,12537,16,1295,835,73,0.0144,3604.85532492706,152,122,34,0.0159,334.103554278775,545480,3795299.41,3188.66,520,454,52,0.0175,1194.62887596172,77,77,20,0.026,131.581729296324
317,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,9,FALSE,1,635,635,12537,16,1184,792,72,0.0136,3144.04013251095,128,96,33,0.0169,278.902906185156,545480,2829035.56,2453.62,510,420,52,0.0187,1139.74811601982,163,152,16,0.025,274.522376105103
318,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,10,FALSE,1,619,619,12537,16,1314,883,72,0.0159,3214.88463932234,100,73,34,0.0187,218.331839642921,545480,2156161.09,1926.56,543,446,42,0.0176,1221.61528726664,113,98,22,0.0283,187.949351037041
319,signed,1,TRUE,FALSE,FALSE,TRUE,none,spearman,11,FALSE,1,617,617,12537,16,1098,766,74,0.0132,2985.40044071881,74,58,25,0.0131,189.566560083899,545480,1676267.73,1539.79,373,308,45,0.0152,923.915634954792,94,85,18,0.0248,159.61012859796
